product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
16164,alimentos_bebidas,55,962,1,1250,17,17,17
22039,fashion_bolsas_e_acessorios,49,751,1,200,16,2,11
14505,beleza_saude,43,577,1,2000,26,17,19
28774,beleza_saude,58,2213,1,2825,16,14,15
28,casa_construcao,55,900,4,1850,45,12,45
16564,moveis_cozinha_area_de_servico_jantar_e_jardim,38,1163,4,2000,45,15,35
21363,relogios_presentes,42,713,3,600,19,9,15
14764,perfumaria,44,980,1,600,16,16,22
29673,relogios_presentes,60,773,1,600,20,12,15
9653,brinquedos,21,249,1,1300,40,15,40
13105,consoles_games,28,3415,2,200,20,3,18
9609,informatica_acessorios,52,98,1,100,16,6,14
23386,utilidades_domesticas,46,558,1,250,35,13,19
1308,esporte_lazer,44,961,4,550,40,10,16
6040,brinquedos,27,254,1,200,16,10,11
10902,informatica_acessorios,49,152,6,200,18,7,12
9188,esporte_lazer,56,868,1,1500,40,20,40
15108,beleza_saude,54,743,1,450,18,14,16
5882,moveis_decoracao,38,867,1,600,20,15,20
32344,esporte_lazer,59,920,1,2350,20,20,20
20579,beleza_saude,56,1180,1,300,16,16,16
25362,livros_interesse_geral,43,1218,1,425,27,3,19
9959,eletrodomesticos,58,106,1,2450,40,17,17
7083,moveis_decoracao,36,543,3,1200,50,11,11
25887,brinquedos,54,452,6,450,21,9,16
32198,informatica_acessorios,32,1074,2,200,39,2,30
23633,eletrodomesticos_2,51,500,2,13300,32,90,22
21281,esporte_lazer,57,2717,2,163,21,12,14
23161,brinquedos,18,177,1,1300,40,20,30
24430,utilidades_domesticas,36,125,1,500,16,12,15
31732,esporte_lazer,30,536,1,998,24,26,20
18832,esporte_lazer,31,856,1,2200,48,20,38
6330,utilidades_domesticas,43,715,1,600,37,13,37
29178,beleza_saude,44,421,1,300,16,20,11
29338,beleza_saude,47,1267,1,300,20,9,15
11895,perfumaria,55,1384,4,200,17,17,12
28875,informatica_acessorios,51,349,1,70,19,12,13
22630,utilidades_domesticas,58,267,1,5950,33,40,33
7354,informatica_acessorios,51,883,2,900,32,27,40
4609,cama_mesa_banho,59,662,2,647,30,5,29
8855,bebes,52,861,1,2950,31,43,21
21430,eletronicos,40,2592,2,1200,28,8,18
23490,construcao_ferramentas_iluminacao,45,538,2,550,16,16,16
22834,utilidades_domesticas,36,472,1,1450,50,5,50
27315,fashion_bolsas_e_acessorios,47,574,5,200,16,5,20
13518,eletronicos,59,700,4,420,16,8,12
2649,brinquedos,46,36,2,400,20,31,30
6519,bebes,34,280,2,100,31,6,31
22158,telefonia,38,1497,2,1000,20,30,20
7463,pet_shop,60,316,2,1050,20,20,20
25777,brinquedos,49,965,6,250,20,10,20
29358,eletrodomesticos,57,856,4,500,22,9,19
17648,esporte_lazer,51,2648,1,175,18,16,16
25892,eletrodomesticos,57,1799,3,50,26,2,12
26896,utilidades_domesticas,46,310,5,800,30,25,20
16396,informatica_acessorios,59,1196,3,220,18,15,16
31358,moveis_decoracao,39,607,1,900,35,10,25
30024,moveis_decoracao,47,1429,6,450,35,2,25
11253,artes_e_artesanato,60,778,2,100,22,2,15
6494,esporte_lazer,53,485,1,400,52,7,12
8721,informatica_acessorios,58,202,1,850,32,19,19
11422,esporte_lazer,25,650,1,150,16,16,20
8920,automotivo,52,293,3,100,24,2,17
3752,fashion_bolsas_e_acessorios,45,826,1,150,16,5,16
14135,moveis_decoracao,57,351,1,400,30,10,30
1019,beleza_saude,54,453,1,30000,55,75,61
32339,pet_shop,37,1091,2,150,16,16,15
7622,cool_stuff,52,797,2,1500,50,40,30
5524,informatica_acessorios,57,810,1,945,23,13,26
9386,casa_construcao,58,539,1,544,22,13,18
7100,cama_mesa_banho,53,528,1,0,30,25,30
24080,beleza_saude,43,237,1,100,25,15,20
3788,automotivo,31,676,2,9850,39,49,42
25737,esporte_lazer,28,395,1,6192,38,37,38
22373,pet_shop,43,779,1,300,16,16,16
12927,fashion_bolsas_e_acessorios,42,469,5,100,16,9,11
17058,NA,NA,NA,NA,1800,21,13,40
1956,informatica_acessorios,42,796,1,1000,31,12,11
180,beleza_saude,52,1363,1,400,16,19,11
23058,informatica_acessorios,44,1133,2,200,36,15,21
22549,cama_mesa_banho,56,501,3,1450,45,15,35
27767,brinquedos,56,237,2,400,18,6,15
30359,casa_conforto,52,275,2,1200,45,15,35
29326,construcao_ferramentas_seguranca,59,1236,2,1936,17,12,13
7825,brinquedos,40,742,2,400,20,20,20
29569,informatica_acessorios,60,367,1,156,18,12,15
27190,cama_mesa_banho,43,124,1,250,40,4,30
16294,bebes,58,1400,7,17550,84,50,25
20197,bebes,53,361,2,5125,34,32,31
2164,perfumaria,41,221,1,465,19,13,16
8724,eletronicos,59,1413,2,450,16,16,11
24175,informatica_acessorios,49,544,1,150,24,12,13
19616,construcao_ferramentas_construcao,60,339,1,7125,27,7,27
24698,perfumaria,51,389,1,400,19,11,17
25747,cama_mesa_banho,49,639,1,850,20,12,20
20153,cama_mesa_banho,46,113,1,500,40,4,30
27604,brinquedos,60,852,2,600,30,13,22
30078,relogios_presentes,48,767,3,200,16,13,13
4936,beleza_saude,47,1936,1,450,26,11,11
8559,moveis_decoracao,60,1492,3,2450,105,3,70
23897,eletronicos,60,514,1,100,17,17,17
15671,moveis_escritorio,55,2368,1,17950,58,28,58
10340,cama_mesa_banho,33,254,2,1050,40,10,30
23939,esporte_lazer,60,521,1,650,24,10,20
6169,telefonia,53,520,1,100,16,6,15
18970,automotivo,24,388,1,600,21,8,29
16558,moveis_sala,58,731,1,4900,60,27,20
26853,informatica_acessorios,33,1127,2,450,16,4,20
13683,eletrodomesticos,51,3134,8,950,45,14,35
6123,telefonia,44,375,2,50,20,20,20
19335,perfumaria,45,129,1,350,16,7,12
19570,cama_mesa_banho,41,451,1,1000,70,20,50
32330,beleza_saude,54,525,2,95,13,9,10
17506,moveis_decoracao,52,200,2,1150,25,23,25
19932,telefonia,44,965,3,150,20,7,14
19651,moveis_decoracao,51,1570,4,592,21,18,20
31845,automotivo,58,695,6,6050,47,19,23
32542,telefonia,59,818,5,300,17,4,12
8424,informatica_acessorios,60,343,3,100,18,5,13
27442,esporte_lazer,35,420,1,947,28,26,25
26048,beleza_saude,45,374,3,200,20,3,30
1046,NA,NA,NA,NA,6600,57,12,37
20217,moveis_decoracao,55,203,1,900,40,2,30
26870,brinquedos,33,1936,1,2150,33,23,33
30865,cama_mesa_banho,53,153,1,1800,42,7,35
7673,relogios_presentes,63,1642,3,300,16,16,16
22266,moveis_decoracao,63,395,1,850,25,5,20
21818,esporte_lazer,60,3767,1,120,30,15,15
20687,beleza_saude,45,1480,1,650,16,100,11
25993,utilidades_domesticas,48,1204,7,600,27,13,27
8740,utilidades_domesticas,54,919,9,9660,31,37,25
27067,utilidades_domesticas,52,191,1,450,17,14,19
19594,eletroportateis,41,450,1,350,16,16,28
27508,telefonia,30,305,1,100,19,3,11
11831,eletronicos,49,595,2,473,19,10,15
25180,moveis_decoracao,44,244,1,669,36,21,32
26564,telefonia,47,159,2,200,20,5,12
22217,moveis_decoracao,46,2215,2,600,65,13,11
22998,esporte_lazer,49,568,1,150,26,16,16
28445,automotivo,59,703,5,6050,47,19,23
32328,relogios_presentes,57,706,2,700,16,12,12
13850,fashion_bolsas_e_acessorios,60,403,4,150,16,9,20
12779,cama_mesa_banho,57,635,1,2700,20,15,20
17382,cool_stuff,37,288,2,5400,52,44,27
15010,moveis_decoracao,56,1699,2,800,60,7,11
5202,esporte_lazer,36,116,1,372,21,14,18
9147,perfumaria,30,138,1,100,20,5,20
31250,bebes,41,1271,1,6200,40,35,35
8153,cama_mesa_banho,60,166,1,1100,34,7,32
22637,cama_mesa_banho,52,235,1,525,39,14,33
1018,fashion_bolsas_e_acessorios,35,147,2,100,16,6,11
29239,utilidades_domesticas,18,54,2,300,25,10,16
28630,cama_mesa_banho,58,696,1,2600,42,11,36
17334,utilidades_domesticas,49,442,3,6750,35,26,25
28205,beleza_saude,54,3019,1,1300,19,19,19
5228,pet_shop,41,87,1,3550,34,11,30
6352,construcao_ferramentas_jardim,40,571,2,650,20,16,20
9276,fraldas_higiene,42,935,3,750,28,15,12
24846,telefonia_fixa,49,1758,1,105,14,10,15
6429,eletrodomesticos,56,924,2,450,60,8,36
15828,papelaria,52,343,1,650,17,27,27
17804,ferramentas_jardim,54,1529,1,650,20,20,20
20433,informatica_acessorios,42,1110,2,275,19,5,16
31862,climatizacao,56,375,1,1750,20,30,20
19107,cama_mesa_banho,55,134,2,1300,50,5,50
16292,NA,NA,NA,NA,800,20,25,20
1523,moveis_decoracao,24,1405,3,200,35,2,25
11053,relogios_presentes,35,446,3,250,22,17,17
2632,papelaria,55,224,2,350,24,7,14
4398,cama_mesa_banho,59,95,1,500,20,10,15
25984,utilidades_domesticas,53,362,1,5250,40,11,23
13283,esporte_lazer,50,3290,1,500,20,20,20
6941,informatica_acessorios,52,1128,3,1000,25,25,25
20261,cool_stuff,52,330,1,1700,33,44,19
13393,automotivo,45,1136,2,300,30,11,16
12334,bebes,45,235,2,9400,75,15,50
12036,telefonia,56,845,1,250,27,5,20
25629,telefonia,53,1311,2,50,18,6,11
14957,bebes,35,964,1,170,19,12,14
13240,instrumentos_musicais,41,219,5,200,16,16,16
9074,consoles_games,58,1491,1,250,23,17,23
14214,informatica_acessorios,41,193,1,850,30,30,30
8204,automotivo,58,2427,4,300,16,16,15
10178,relogios_presentes,59,305,1,550,16,2,11
16614,cama_mesa_banho,53,169,1,641,35,4,26
32253,ferramentas_jardim,46,121,1,1100,26,8,26
23233,moveis_decoracao,49,829,1,850,20,25,20
19049,NA,NA,NA,NA,1600,40,6,80
22379,brinquedos,40,339,1,6500,60,41,41
7311,automotivo,60,903,5,2200,30,25,30
649,papelaria,57,303,1,250,16,6,11
29400,automotivo,54,212,1,50,16,8,11
9515,cool_stuff,60,1484,4,700,22,6,18
26060,moveis_decoracao,42,413,1,450,41,8,31
16483,cool_stuff,46,611,2,450,22,12,22
595,cama_mesa_banho,54,607,1,5800,58,50,49
913,informatica_acessorios,58,1313,4,4300,26,2,38
28271,informatica_acessorios,40,2502,1,200,39,9,11
29364,eletrodomesticos,60,245,3,350,27,13,17
5244,informatica_acessorios,44,574,1,717,35,19,19
1940,moveis_decoracao,48,409,4,1450,24,18,18
8741,construcao_ferramentas_iluminacao,54,1121,4,150,16,8,13
18796,construcao_ferramentas_iluminacao,44,921,1,700,16,19,16
19601,ferramentas_jardim,58,1378,1,3500,21,23,11
3546,moveis_decoracao,36,569,1,1050,30,30,30
10546,relogios_presentes,56,836,1,450,16,11,20
3296,moveis_decoracao,56,418,4,900,32,24,14
31670,cama_mesa_banho,31,431,1,200,16,12,11
3652,esporte_lazer,57,891,1,24600,31,14,11
25698,utilidades_domesticas,52,404,1,1350,25,10,20
46,esporte_lazer,33,223,2,950,60,15,15
13004,papelaria,49,177,3,1500,25,50,35
29687,sinalizacao_e_seguranca,37,515,1,400,25,20,15
8304,climatizacao,59,624,5,2000,20,10,20
19193,moveis_decoracao,31,335,2,900,30,8,23
3298,bebes,58,2142,5,19500,32,75,48
2625,bebes,51,827,1,5350,25,45,16
21480,automotivo,59,218,1,150,30,30,30
11360,automotivo,56,719,6,5000,53,43,11
2222,livros_interesse_geral,25,3655,1,500,16,22,15
1236,construcao_ferramentas_construcao,58,510,7,8250,35,14,35
12541,perfumaria,38,263,1,125,23,13,23
21128,utilidades_domesticas,59,1104,2,1450,37,11,32
30990,bebes,44,513,1,6450,62,35,52
31567,automotivo,60,651,5,2400,64,5,39
18454,informatica_acessorios,57,1024,1,450,16,2,11
12498,cama_mesa_banho,56,1591,1,200,21,8,12
12932,casa_construcao,22,1590,1,1300,19,13,14
4157,cama_mesa_banho,51,421,1,550,30,5,25
16731,cama_mesa_banho,36,89,1,1200,67,11,47
28239,automotivo,53,295,3,150,24,2,17
24287,informatica_acessorios,37,499,2,150,23,2,17
14955,beleza_saude,49,1188,2,1400,42,11,12
17296,moveis_decoracao,51,184,1,8550,40,32,40
20348,beleza_saude,46,1581,1,400,24,17,17
14012,cama_mesa_banho,60,307,2,1500,50,10,40
15500,cama_mesa_banho,36,539,1,1500,30,15,20
26953,esporte_lazer,39,190,1,1058,28,23,22
7545,cama_mesa_banho,54,909,1,900,25,5,25
30511,esporte_lazer,43,458,1,500,57,14,14
27256,telefonia,43,43,1,100,20,20,20
24370,utilidades_domesticas,33,2775,3,1475,24,26,26
796,pet_shop,47,84,6,1000,20,25,16
23284,esporte_lazer,43,1440,1,2300,31,37,31
11269,utilidades_domesticas,50,393,2,2000,41,20,27
1294,consoles_games,44,304,1,525,19,19,19
32086,eletronicos,58,2053,3,1535,49,8,21
16484,moveis_decoracao,59,296,1,250,62,40,12
29058,esporte_lazer,53,883,1,228,18,11,17
28479,moveis_decoracao,63,406,3,1300,26,8,22
9039,beleza_saude,52,1649,1,200,22,5,15
29640,pet_shop,59,1453,1,600,20,20,20
18129,climatizacao,50,367,2,7550,45,50,20
30237,brinquedos,35,729,2,1400,20,20,20
11981,informatica_acessorios,51,194,1,214,18,14,13
21557,casa_construcao,57,354,1,2850,30,30,30
10548,beleza_saude,56,564,1,200,20,30,20
20333,utilidades_domesticas,41,859,3,750,16,16,16
25422,bebes,38,820,3,275,16,11,11
23882,fashion_bolsas_e_acessorios,27,206,4,150,18,9,11
31376,beleza_saude,39,1572,1,400,30,10,17
13940,fashion_bolsas_e_acessorios,40,508,3,250,16,5,11
10442,utilidades_domesticas,55,699,3,600,18,11,25
14340,brinquedos,56,691,3,4250,77,12,29
6350,automotivo,55,917,2,696,16,14,13
26592,eletronicos,50,422,1,125,22,11,16
21389,automotivo,53,772,1,2700,38,4,38
15774,esporte_lazer,46,268,3,605,47,12,29
25985,casa_conforto,60,162,1,3300,20,30,46
12797,informatica_acessorios,47,1112,6,1150,45,11,11
10405,beleza_saude,23,206,1,2245,23,17,17
29192,moveis_escritorio,43,2139,1,15700,58,28,58
15301,cama_mesa_banho,55,455,2,3250,37,10,40
6774,informatica_acessorios,30,385,1,480,27,16,15
21322,moveis_decoracao,60,281,2,1350,30,5,45
3594,eletronicos,38,392,1,1400,33,12,26
11804,automotivo,56,1371,4,2450,30,20,11
1834,sinalizacao_e_seguranca,41,1243,2,10200,16,45,53
25077,pet_shop,30,684,1,6950,50,19,42
11310,malas_acessorios,60,957,7,1550,30,50,20
14293,cama_mesa_banho,44,331,1,300,36,6,26
13858,beleza_saude,54,137,1,507,20,13,16
7876,esporte_lazer,50,581,2,650,20,20,20
10283,utilidades_domesticas,37,904,4,13850,50,17,50
11696,NA,NA,NA,NA,200,16,2,11
27039,utilidades_domesticas,58,786,2,2600,24,19,24
21276,utilidades_domesticas,36,694,1,75,11,23,11
23414,esporte_lazer,51,833,1,750,16,16,16
6963,moveis_decoracao,52,257,1,22183,52,41,52
23663,cool_stuff,43,1520,1,2000,28,36,27
10419,cool_stuff,58,302,3,100,16,3,23
9441,esporte_lazer,60,1017,5,267,14,19,16
19305,eletronicos,40,399,1,300,25,7,16
17228,market_place,44,1121,4,300,20,22,20
29516,perfumaria,41,306,1,366,17,14,16
22062,construcao_ferramentas_construcao,35,1275,3,400,27,11,16
26588,esporte_lazer,59,385,1,1440,23,22,11
31760,eletroportateis,58,909,1,5150,41,26,37
8328,construcao_ferramentas_iluminacao,57,1380,1,1650,34,33,11
18979,informatica_acessorios,42,458,4,300,16,4,20
289,moveis_decoracao,41,411,2,18050,51,8,51
9595,automotivo,53,60,4,50,16,18,14
30230,brinquedos,50,220,1,300,45,15,35
16897,relogios_presentes,42,985,1,450,20,12,20
26295,papelaria,48,254,3,300,24,7,14
28780,telefonia,57,1311,2,50,18,6,11
18586,utilidades_domesticas,60,950,4,1205,35,9,35
22940,market_place,32,2770,1,1150,25,28,13
8340,brinquedos,63,2314,8,600,21,14,21
17318,automotivo,57,3814,2,3767,32,23,26
24306,informatica_acessorios,60,813,1,1200,23,17,28
10292,cama_mesa_banho,53,356,2,500,50,10,45
851,beleza_saude,39,1803,1,365,20,11,15
26136,informatica_acessorios,56,732,3,225,16,13,11
839,utilidades_domesticas,55,1776,1,550,42,11,23
4955,relogios_presentes,29,324,1,675,17,11,16
8481,esporte_lazer,58,1156,1,3354,25,25,19
26689,automotivo,48,861,3,550,20,6,13
24973,automotivo,30,952,5,4850,23,50,23
536,fashion_bolsas_e_acessorios,36,245,3,100,18,9,11
26861,casa_construcao,61,707,1,3000,30,35,30
2135,relogios_presentes,59,602,2,225,16,14,14
31779,ferramentas_jardim,55,1046,4,6033,29,36,38
25163,moveis_decoracao,59,473,1,600,30,3,20
10595,construcao_ferramentas_construcao,45,141,5,8600,60,20,40
10646,moveis_decoracao,48,2166,2,600,68,8,13
7841,pet_shop,31,612,1,122,17,10,14
3013,agro_industria_e_comercio,50,1153,1,4050,11,18,10
1727,papelaria,59,672,5,750,25,13,21
28753,pet_shop,50,365,3,300,24,12,12
31526,cama_mesa_banho,54,624,2,367,48,4,40
17577,cama_mesa_banho,43,1091,3,500,36,8,38
16016,esporte_lazer,36,642,1,300,20,7,14
13540,esporte_lazer,50,476,1,500,20,6,15
13881,esporte_lazer,53,492,1,750,35,20,20
32013,beleza_saude,29,455,1,450,20,6,15
14249,instrumentos_musicais,56,78,5,150,16,2,11
19531,industria_comercio_e_negocios,47,563,2,2138,77,26,18
32433,cama_mesa_banho,60,269,1,1700,34,7,32
17839,beleza_saude,51,625,1,2000,30,12,16
22209,bebes,42,357,1,2950,30,10,40
4739,beleza_saude,63,580,5,1200,40,11,18
141,utilidades_domesticas,58,897,2,450,20,10,20
32601,automotivo,59,1066,5,100,24,2,17
18412,brinquedos,57,892,3,5200,48,27,18
27730,beleza_saude,42,690,1,100,16,22,24
20291,utilidades_domesticas,55,432,1,1600,48,48,33
25923,instrumentos_musicais,56,463,5,5350,47,23,25
2849,pet_shop,51,1294,5,9850,16,72,92
5772,pet_shop,47,556,1,1500,20,30,30
14496,moveis_decoracao,32,420,6,1067,34,12,29
18098,esporte_lazer,24,1114,1,667,25,10,23
32460,perfumaria,47,608,1,500,20,10,16
20903,utilidades_domesticas,58,782,1,3100,30,40,40
2479,cama_mesa_banho,54,370,1,1650,47,21,41
13475,audio,60,1160,3,725,17,13,14
16332,informatica_acessorios,57,777,4,150,16,5,11
22303,esporte_lazer,23,2340,1,150,20,18,20
22277,pet_shop,25,132,1,900,40,30,20
16539,beleza_saude,39,732,4,150,20,17,22
15986,eletronicos,57,989,4,4100,20,15,13
14741,fashion_bolsas_e_acessorios,48,357,5,150,16,9,11
30330,dvds_blu_ray,42,672,1,200,20,2,14
24173,automotivo,56,247,6,850,30,5,20
20924,telefonia,57,777,5,350,17,4,12
28364,moveis_decoracao,56,1892,7,3000,69,11,11
24135,perfumaria,46,489,1,728,23,15,16
22865,perfumaria,49,699,2,350,20,16,21
12784,esporte_lazer,58,702,1,550,20,20,20
23957,casa_construcao,59,1072,4,250,16,11,11
21618,construcao_ferramentas_construcao,54,1510,1,300,16,9,11
25378,cama_mesa_banho,50,256,1,2300,40,7,30
367,cama_mesa_banho,30,413,2,725,31,7,31
9560,brinquedos,33,917,2,600,52,15,20
2682,informatica_acessorios,56,295,3,150,31,3,28
27543,utilidades_domesticas,44,595,1,900,30,30,30
12839,cama_mesa_banho,54,565,1,700,16,10,16
6442,utilidades_domesticas,47,316,1,900,35,32,12
17267,relogios_presentes,60,941,4,500,16,11,12
31464,informatica_acessorios,54,573,2,150,16,4,16
27699,cool_stuff,42,2081,1,1650,35,46,21
29749,instrumentos_musicais,60,327,1,5000,35,9,103
11670,consoles_games,42,226,2,550,17,18,17
27625,esporte_lazer,38,203,1,1000,16,6,12
17399,informatica_acessorios,57,976,3,1350,30,5,22
7372,relogios_presentes,51,594,2,200,16,2,20
6067,pet_shop,56,2824,1,1100,30,9,20
10519,cama_mesa_banho,54,503,1,2400,30,30,30
22073,automotivo,58,274,1,50,16,16,12
18617,moveis_escritorio,34,794,1,7417,102,46,11
1470,utilidades_domesticas,63,429,3,700,30,5,25
17827,automotivo,57,1022,3,1800,34,40,19
4902,informatica_acessorios,60,493,1,700,32,12,12
13923,fashion_bolsas_e_acessorios,40,833,1,100,16,14,14
20596,construcao_ferramentas_iluminacao,57,771,1,12000,45,35,45
28061,esporte_lazer,60,2636,1,350,17,10,17
32025,informatica_acessorios,59,576,1,100,16,8,12
29738,esporte_lazer,46,541,1,50,16,24,13
20072,utilidades_domesticas,58,961,2,1500,35,15,35
32156,cama_mesa_banho,47,729,1,2950,20,30,30
16478,cama_mesa_banho,57,284,1,9625,50,30,35
22832,esporte_lazer,56,732,1,1500,20,20,20
4015,telefonia,55,73,1,200,20,20,13
12158,consoles_games,28,413,1,200,19,2,14
30966,ferramentas_jardim,53,785,5,400,30,10,20
11145,moveis_decoracao,59,1499,2,2650,105,3,70
30840,papelaria,39,74,1,100,24,7,14
10765,sinalizacao_e_seguranca,32,727,3,5000,50,50,30
31013,market_place,27,320,2,527,16,14,14
23099,informatica_acessorios,58,1184,6,950,22,10,15
6995,brinquedos,60,622,3,650,22,4,32
32889,esporte_lazer,57,3469,1,300,21,19,19
3502,malas_acessorios,57,380,2,338,22,25,23
9071,pet_shop,55,703,1,1500,50,30,33
7387,telefonia_fixa,56,2846,3,850,16,9,14
15888,informatica_acessorios,51,305,2,400,20,5,12
30843,papelaria,56,97,3,550,20,30,20
11309,papelaria,41,278,1,3700,25,35,28
3683,cama_mesa_banho,52,289,1,4050,40,12,38
6978,ferramentas_jardim,55,115,1,2067,33,14,15
32260,bebes,29,1450,3,700,20,9,14
12012,eletroportateis,60,1201,1,600,28,21,22
28380,malas_acessorios,45,218,1,600,47,10,31
16699,moveis_decoracao,59,2006,4,2950,69,11,11
7316,eletrodomesticos_2,59,1101,2,400,16,7,16
19654,esporte_lazer,32,1132,8,10200,105,15,28
5818,construcao_ferramentas_seguranca,56,498,1,1008,33,14,26
1146,telefonia,58,734,4,350,17,4,12
17523,construcao_ferramentas_iluminacao,59,657,1,2500,34,16,23
24454,esporte_lazer,41,478,1,300,18,15,13
14185,fashion_underwear_e_moda_praia,61,359,3,300,17,9,27
3776,relogios_presentes,51,329,3,1500,23,15,19
25589,perfumaria,55,602,1,550,16,2,11
21663,beleza_saude,43,396,1,2475,16,14,15
5039,pet_shop,57,550,2,10450,47,47,27
8222,automotivo,57,589,3,250,16,2,11
22338,moveis_decoracao,38,672,3,2800,104,9,11
32151,utilidades_domesticas,54,575,2,1000,20,15,18
19489,telefonia,63,3883,1,370,17,6,11
22046,pet_shop,41,606,3,300,16,11,16
27013,papelaria,49,453,1,3000,30,10,30
2663,cama_mesa_banho,62,422,1,2000,35,10,25
23926,pet_shop,40,617,3,500,24,11,24
13673,market_place,35,1294,1,1150,21,34,34
14462,relogios_presentes,60,160,3,250,16,2,20
5190,automotivo,56,1100,1,3600,30,10,20
11707,utilidades_domesticas,39,530,1,10700,26,87,48
32171,moveis_decoracao,51,1039,2,2,11,11,52
20576,automotivo,55,160,1,1650,32,22,32
24571,artes,37,606,1,350,28,4,22
18604,utilidades_domesticas,39,2294,1,363,60,6,11
25609,eletronicos,59,1392,10,2100,25,9,32
26868,consoles_games,29,361,1,110,20,3,18
31488,automotivo,59,651,5,5300,78,4,47
29224,automotivo,39,360,1,14350,63,63,21
23581,relogios_presentes,56,458,3,350,25,16,16
23908,relogios_presentes,45,1181,4,450,16,11,12
21214,construcao_ferramentas_construcao,57,621,1,367,38,21,23
20222,automotivo,58,650,1,27100,50,50,50
9533,automotivo,60,744,1,500,20,15,15
672,utilidades_domesticas,42,799,4,9950,31,61,31
