"","Attrition_Flag","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio"
"5992","Existing Customer","M",4,"Post-Graduate","Married","$60K - $80K","Blue",3,2,2,3117,1400,0.913,4391,85,0.809,0.449
"5993","Existing Customer","M",2,"Uneducated","Married","$80K - $120K","Blue",6,3,3,2558,2016,0.806,3792,78,0.5,0.788
"5994","Attrited Customer","M",3,"High School","Married","$60K - $80K","Blue",2,3,2,10061,0,0.787,2802,52,0.529,0
"5995","Existing Customer","F",4,"Graduate","Unknown","Unknown","Blue",4,1,3,3416,727,0.58,4121,83,0.729,0.213
"5996","Existing Customer","F",3,"Graduate","Married","Unknown","Blue",3,3,3,9371,1066,0.89,4754,78,0.857,0.114
"5997","Existing Customer","F",3,"Graduate","Married","Less than $40K","Blue",3,1,2,3147,2453,0.744,4465,82,0.952,0.779
"5998","Existing Customer","F",3,"Unknown","Single","Less than $40K","Blue",4,2,2,1554,926,0.785,4997,79,0.927,0.596
"5999","Attrited Customer","F",5,"Uneducated","Single","Unknown","Blue",5,4,5,3502,0,0.531,1895,42,0.4,0
"6000","Existing Customer","F",4,"Graduate","Single","Less than $40K","Blue",4,2,2,2712,1686,0.791,4678,74,0.644,0.622
"6001","Existing Customer","F",0,"College","Married","Less than $40K","Blue",6,1,0,1438.3,0,0.715,4817,81,0.688,0
"6002","Existing Customer","M",3,"High School","Married","$120K +","Blue",6,3,2,3281,1682,0.577,4109,69,0.5,0.513
"6003","Attrited Customer","F",5,"High School","Married","$40K - $60K","Blue",3,2,6,1438.3,0,0.763,2500,44,0.517,0
"6004","Existing Customer","F",2,"Graduate","Single","Less than $40K","Blue",5,3,3,2469,1826,0.666,3837,74,0.721,0.74
"6005","Existing Customer","M",4,"Unknown","Married","$80K - $120K","Blue",4,2,3,3497,0,0.696,4345,72,0.756,0
"6006","Existing Customer","F",4,"Unknown","Unknown","$40K - $60K","Blue",4,2,3,2505,0,0.8,4384,80,0.86,0
"6007","Existing Customer","M",2,"Graduate","Married","$60K - $80K","Blue",5,1,3,2763,1913,0.598,4136,69,0.568,0.692
"6008","Existing Customer","F",2,"Uneducated","Married","Less than $40K","Blue",5,2,3,2081,0,1.004,4863,87,0.706,0
"6009","Attrited Customer","F",3,"Graduate","Married","Unknown","Blue",1,3,1,2815,1848,0.563,2618,29,0.45,0.656
"6010","Existing Customer","F",1,"Graduate","Single","Less than $40K","Blue",4,1,3,1737,0,0.953,4723,78,0.625,0
"6011","Existing Customer","F",4,"High School","Single","Unknown","Blue",5,3,3,9078,1194,0.745,4458,87,0.812,0.132
"6012","Attrited Customer","M",5,"Uneducated","Unknown","$40K - $60K","Blue",5,4,3,6185,1960,0.669,2225,45,0.875,0.317
"6013","Existing Customer","F",2,"Graduate","Divorced","Unknown","Blue",5,3,3,2069,1802,0.651,4402,91,0.75,0.871
"6014","Attrited Customer","M",3,"Uneducated","Married","$80K - $120K","Blue",3,3,3,9234,0,0.629,2586,44,0.257,0
"6015","Existing Customer","F",1,"Graduate","Single","Less than $40K","Blue",3,3,3,2684,0,0.66,4796,85,0.635,0
"6016","Existing Customer","F",3,"High School","Married","$40K - $60K","Blue",3,2,2,2151,0,0.763,4604,86,0.72,0
"6017","Existing Customer","M",2,"College","Single","$60K - $80K","Blue",4,3,3,2749,1380,0.937,3882,90,0.765,0.502
"6018","Existing Customer","F",3,"High School","Single","Less than $40K","Blue",3,2,2,1980,823,0.861,4467,69,0.683,0.416
"6019","Attrited Customer","F",1,"Graduate","Married","Less than $40K","Blue",6,4,3,4232,0,0.878,2312,37,0.609,0
"6020","Existing Customer","F",2,"Graduate","Married","Less than $40K","Blue",4,1,2,1438.3,877,0.743,4283,76,0.617,0.61
"6021","Existing Customer","F",2,"Uneducated","Unknown","Unknown","Blue",5,1,0,6931,1380,0.795,4437,64,0.882,0.199
"6022","Attrited Customer","F",3,"High School","Married","Less than $40K","Blue",5,3,2,3302,2517,0.705,2682,47,0.516,0.762
"6023","Existing Customer","M",1,"Graduate","Single","Unknown","Blue",5,3,2,4235,1675,1.079,3862,76,0.949,0.396
"6024","Existing Customer","F",2,"Doctorate","Married","Unknown","Blue",6,6,2,6501,0,0.651,5074,81,0.688,0
"6025","Existing Customer","F",1,"Graduate","Single","Unknown","Blue",6,1,3,6376,1322,0.709,5192,70,0.628,0.207
"6026","Attrited Customer","F",3,"Graduate","Single","Less than $40K","Blue",5,2,3,1457,0,0.677,2200,45,0.364,0
"6027","Existing Customer","F",3,"Unknown","Married","$40K - $60K","Blue",3,3,2,5576,0,0.686,4322,85,0.809,0
"6028","Existing Customer","F",3,"College","Single","Unknown","Blue",5,1,3,1438.3,0,0.76,4919,83,0.627,0
"6029","Existing Customer","F",3,"Graduate","Single","Unknown","Blue",4,3,3,2478,1748,0.643,4353,80,0.667,0.705
"6030","Existing Customer","M",2,"Uneducated","Divorced","$60K - $80K","Blue",6,3,2,3650,1270,0.792,4250,81,0.929,0.348
"6031","Existing Customer","F",2,"Unknown","Divorced","Less than $40K","Blue",4,2,3,2111,0,0.831,4459,72,0.756,0
"6032","Existing Customer","F",0,"High School","Single","Unknown","Blue",4,1,2,12917,1157,0.668,4108,82,0.745,0.09
"6033","Attrited Customer","M",2,"High School","Single","$120K +","Blue",2,4,4,7327,0,0.598,2185,41,0.864,0
"6034","Existing Customer","M",1,"Uneducated","Married","$80K - $120K","Blue",3,1,2,13324,0,0.917,4245,76,1,0
"6035","Existing Customer","M",2,"High School","Unknown","$80K - $120K","Blue",4,3,2,11154,1612,0.633,4339,77,1.026,0.145
"6036","Existing Customer","F",1,"Graduate","Divorced","Unknown","Blue",5,3,3,9535,660,0.944,4210,81,0.723,0.069
"6037","Attrited Customer","M",2,"Unknown","Single","$40K - $60K","Blue",6,2,4,10226,0,0.614,2243,44,0.571,0
"6038","Existing Customer","F",5,"Unknown","Married","Less than $40K","Blue",6,1,2,2140,0,0.602,4610,65,1.321,0
"6039","Existing Customer","F",1,"Unknown","Married","Less than $40K","Blue",3,4,2,2904,2203,0.796,3848,66,0.692,0.759
"6040","Existing Customer","M",1,"Uneducated","Married","$80K - $120K","Blue",6,3,2,1770,584,0.706,4442,83,0.844,0.33
"6041","Attrited Customer","F",2,"Unknown","Single","Less than $40K","Blue",3,2,3,1534,0,0.642,2596,39,0.393,0
"6042","Existing Customer","F",2,"High School","Single","Less than $40K","Blue",6,3,3,2170,1498,0.64,4569,79,0.881,0.69
"6043","Existing Customer","M",1,"Unknown","Single","$120K +","Blue",6,2,3,10001,0,0.676,4167,74,0.644,0
"6044","Existing Customer","F",3,"High School","Married","Unknown","Blue",3,2,3,4169,1549,0.768,4519,82,0.708,0.372
"6045","Existing Customer","M",1,"College","Single","Less than $40K","Blue",5,2,2,5363,1309,0.574,3855,63,0.703,0.244
"6046","Existing Customer","F",2,"Doctorate","Single","Less than $40K","Blue",4,1,0,3206,0,0.631,4731,82,0.822,0
"6047","Existing Customer","M",2,"Unknown","Married","$60K - $80K","Blue",6,3,2,18085,747,0.681,4583,76,0.52,0.041
"6048","Existing Customer","F",0,"Post-Graduate","Married","$40K - $60K","Blue",4,3,2,2566,2164,0.578,4344,73,0.659,0.843
"6049","Existing Customer","F",2,"Graduate","Married","$40K - $60K","Blue",3,1,2,1438.3,0,0.744,4434,73,0.78,0
"6050","Attrited Customer","F",2,"Graduate","Single","Less than $40K","Blue",3,0,3,6812,1926,0.735,2288,48,0.778,0.283
"6051","Existing Customer","F",4,"Graduate","Single","$40K - $60K","Blue",3,2,2,2700,1977,0.801,4984,75,1.083,0.732
"6052","Existing Customer","F",3,"Post-Graduate","Married","Unknown","Blue",3,3,3,5471,1342,0.577,4002,67,0.763,0.245
"6053","Existing Customer","F",2,"Uneducated","Divorced","Less than $40K","Blue",5,3,1,4332,1313,0.671,4093,84,0.826,0.303
"6054","Attrited Customer","F",4,"Unknown","Married","Less than $40K","Blue",3,3,3,2447,1267,0.449,2132,37,0.37,0.518
"6055","Existing Customer","F",4,"Graduate","Single","Less than $40K","Blue",5,2,2,1783,1282,0.504,3853,76,0.617,0.719
"6056","Existing Customer","M",2,"Graduate","Single","$60K - $80K","Blue",4,3,2,11761,1775,0.925,4946,73,0.698,0.151
"6057","Existing Customer","F",1,"High School","Single","Less than $40K","Blue",3,3,3,2340,1101,0.766,4501,68,0.7,0.471
"6058","Existing Customer","F",5,"Uneducated","Single","Less than $40K","Blue",3,3,0,2859,1776,0.79,4440,79,0.756,0.621
"6059","Existing Customer","M",3,"High School","Married","$40K - $60K","Blue",3,3,3,2523,2481,0.744,4683,76,0.689,0.983
"6060","Existing Customer","M",2,"Post-Graduate","Married","$40K - $60K","Blue",4,2,2,4776,0,0.626,4581,60,0.622,0
"6061","Existing Customer","F",1,"Graduate","Married","Less than $40K","Blue",3,1,1,2697,1410,0.925,4489,58,0.706,0.523
"6062","Existing Customer","F",3,"High School","Married","Less than $40K","Blue",6,2,3,3542,2417,0.687,4127,71,0.479,0.682
"6063","Attrited Customer","M",3,"Graduate","Single","$120K +","Blue",6,4,3,34516,1000,0.694,1777,37,0.542,0.029
"6064","Existing Customer","F",4,"Post-Graduate","Married","Unknown","Blue",5,3,1,8823,0,0.812,4453,84,0.787,0
"6065","Attrited Customer","F",1,"College","Single","Less than $40K","Blue",5,3,6,1764,0,0.824,2740,47,0.343,0
"6066","Attrited Customer","F",4,"Uneducated","Married","Less than $40K","Blue",5,3,3,3492,2517,0.6,2510,47,0.621,0.721
"6067","Attrited Customer","F",3,"High School","Married","Less than $40K","Blue",3,3,3,2977,1340,0.507,2201,39,0.345,0.45
"6068","Existing Customer","M",4,"Doctorate","Single","$60K - $80K","Silver",5,2,2,30976,2051,0.684,3193,69,0.725,0.066
"6069","Existing Customer","M",5,"High School","Married","$60K - $80K","Blue",5,2,1,2810,2384,0.859,4875,97,0.764,0.848
"6070","Existing Customer","F",1,"Unknown","Single","Less than $40K","Blue",3,2,1,1438.3,0,0.799,4173,82,0.64,0
"6071","Existing Customer","M",3,"High School","Single","$40K - $60K","Blue",5,3,1,8997,708,0.586,4558,62,0.676,0.079
"6072","Existing Customer","F",3,"Uneducated","Single","Less than $40K","Blue",4,3,3,2002,1188,0.63,3735,73,0.659,0.593
"6073","Existing Customer","M",4,"Post-Graduate","Single","$60K - $80K","Blue",3,2,1,4998,1626,0.695,4329,61,0.694,0.325
"6074","Existing Customer","F",2,"Post-Graduate","Married","Less than $40K","Blue",6,2,3,2310,1513,0.682,4191,77,0.833,0.655
"6075","Existing Customer","F",2,"High School","Married","$40K - $60K","Blue",3,3,3,3892,0,0.738,4318,74,0.762,0
"6076","Existing Customer","M",3,"Uneducated","Married","$60K - $80K","Blue",6,1,1,2345,1643,0.678,4634,69,0.643,0.701
"6077","Existing Customer","M",0,"Graduate","Single","$80K - $120K","Blue",3,2,2,2135,1506,0.883,4821,77,0.711,0.705
"6078","Existing Customer","F",2,"Unknown","Single","Less than $40K","Blue",3,2,2,2528,1689,0.514,4269,78,0.857,0.668
"6079","Existing Customer","F",2,"High School","Married","Less than $40K","Blue",3,1,3,3397,1658,0.724,4208,75,0.786,0.488
"6080","Existing Customer","M",0,"Doctorate","Married","$60K - $80K","Blue",5,6,3,19719,1395,0.565,3572,73,0.738,0.071
"6081","Existing Customer","F",3,"Graduate","Married","Unknown","Blue",5,3,0,15292,1325,1.008,5120,74,0.805,0.087
"6082","Existing Customer","M",1,"High School","Married","$120K +","Blue",5,3,3,31733,0,0.735,3723,53,0.767,0
"6083","Attrited Customer","F",4,"High School","Single","$40K - $60K","Blue",3,3,4,1438.3,0,0.641,2092,42,0.68,0
"6084","Attrited Customer","F",2,"Post-Graduate","Married","Less than $40K","Blue",3,6,3,1638,0,0.163,1702,36,0.125,0
"6085","Existing Customer","F",3,"High School","Single","Less than $40K","Blue",6,3,2,2775,1475,0.854,4608,84,0.647,0.532
"6086","Attrited Customer","F",2,"Graduate","Married","$40K - $60K","Blue",2,2,6,2547,1965,0.535,2160,46,0.353,0.771
"6087","Existing Customer","F",1,"Graduate","Married","Unknown","Blue",5,2,2,5708,1884,0.791,4914,60,0.765,0.33
"6088","Existing Customer","M",3,"Graduate","Married","$80K - $120K","Blue",6,3,1,19838,1290,0.59,3982,68,0.581,0.065
"6089","Attrited Customer","M",2,"Uneducated","Married","$60K - $80K","Blue",1,3,6,1789,0,0.637,2784,49,0.581,0
"6090","Existing Customer","F",1,"Uneducated","Single","$40K - $60K","Blue",5,3,2,2284,1674,0.784,4885,86,0.83,0.733
"6091","Existing Customer","M",3,"Doctorate","Single","$60K - $80K","Blue",6,1,3,11535,1527,0.664,3730,67,0.718,0.132
"6092","Existing Customer","F",0,"Unknown","Married","Unknown","Blue",3,4,2,3524,1306,0.8,4252,78,0.814,0.371
"6093","Existing Customer","M",2,"High School","Single","$60K - $80K","Silver",4,3,3,30186,0,0.606,4070,74,0.574,0
"6094","Existing Customer","F",1,"Unknown","Single","Less than $40K","Blue",6,3,1,1438.3,0,0.561,3576,55,0.833,0
"6095","Existing Customer","F",3,"Unknown","Married","Less than $40K","Blue",4,2,3,1620,1278,0.595,4530,69,1.029,0.789
"6096","Existing Customer","F",3,"High School","Single","Less than $40K","Blue",5,2,1,4038,1237,0.61,4188,68,0.545,0.306
"6097","Existing Customer","M",4,"Graduate","Single","$80K - $120K","Blue",5,3,2,2078,1696,0.562,4382,82,0.783,0.816
"6098","Existing Customer","F",4,"Graduate","Married","Less than $40K","Blue",5,3,2,1571,0,0.89,4580,74,1.056,0
"6099","Existing Customer","M",3,"College","Married","$80K - $120K","Blue",6,3,1,4726,1161,0.698,4683,91,0.896,0.246
"6100","Existing Customer","F",4,"Post-Graduate","Unknown","Less than $40K","Blue",5,3,3,4604,621,0.814,4586,79,0.646,0.135
"6101","Existing Customer","M",1,"College","Single","$80K - $120K","Silver",6,3,3,34516,1629,0.815,4042,78,0.592,0.047
"6102","Existing Customer","M",2,"Graduate","Married","$40K - $60K","Blue",5,2,1,1438.3,0,0.913,4323,77,0.571,0
"6103","Existing Customer","F",3,"Unknown","Divorced","Less than $40K","Blue",5,2,1,2680,1871,0.955,4592,78,0.902,0.698
"6104","Attrited Customer","F",3,"College","Married","$40K - $60K","Blue",5,3,4,4312,2517,0.741,2693,56,0.436,0.584
"6105","Existing Customer","M",2,"Unknown","Married","$60K - $80K","Blue",5,3,1,2205,1659,0.891,4813,77,0.674,0.752
"6106","Existing Customer","F",3,"College","Married","Less than $40K","Blue",5,6,2,2679,727,0.894,4804,78,0.814,0.271
"6107","Existing Customer","M",3,"Post-Graduate","Single","$80K - $120K","Silver",3,1,2,34516,2488,0.552,4401,87,0.776,0.072
"6108","Existing Customer","F",2,"Graduate","Married","Less than $40K","Blue",4,2,1,3378,0,0.58,4761,81,0.884,0
"6109","Existing Customer","M",1,"High School","Single","$40K - $60K","Blue",4,1,2,1793,1141,0.715,5293,88,0.76,0.636
"6110","Existing Customer","F",0,"Graduate","Divorced","Less than $40K","Blue",6,2,3,2228,1502,0.719,3922,75,1.027,0.674
"6111","Existing Customer","F",3,"College","Single","$40K - $60K","Blue",5,0,2,2577,1582,0.697,4734,75,0.596,0.614
"6112","Attrited Customer","F",1,"Graduate","Married","Less than $40K","Blue",1,2,3,1462,0,0.393,1998,36,0.161,0
"6113","Attrited Customer","F",4,"Graduate","Married","Less than $40K","Blue",5,3,4,4038,1530,0.724,2400,41,0.323,0.379
"6114","Attrited Customer","F",1,"Unknown","Divorced","Unknown","Blue",5,3,3,1438.3,0,0.849,2355,47,0.567,0
"6115","Existing Customer","F",2,"Unknown","Divorced","Less than $40K","Blue",3,1,2,4408,1510,0.73,4495,77,0.833,0.343
"6116","Existing Customer","F",5,"High School","Married","Unknown","Blue",3,1,3,4163,0,0.743,4763,76,0.854,0
"6117","Existing Customer","F",1,"Graduate","Married","$40K - $60K","Blue",3,3,3,7201,1992,0.778,3981,76,0.949,0.277
"6118","Existing Customer","M",0,"High School","Single","$80K - $120K","Blue",6,3,1,1883,1295,0.81,5187,89,0.712,0.688
"6119","Existing Customer","F",3,"Graduate","Single","Less than $40K","Blue",5,1,2,3308,2517,0.543,5104,85,0.545,0.761
"6120","Existing Customer","F",0,"College","Single","Less than $40K","Blue",3,3,0,2022,0,0.579,4623,65,0.548,0
"6121","Existing Customer","F",5,"Graduate","Married","Less than $40K","Blue",5,3,3,8597,903,0.773,5173,78,0.733,0.105
"6122","Existing Customer","F",2,"College","Married","Unknown","Blue",5,1,3,4693,634,0.909,4460,79,0.837,0.135
"6123","Existing Customer","F",1,"Graduate","Unknown","Less than $40K","Blue",6,1,3,2873,1714,0.796,4620,81,0.884,0.597
"6124","Existing Customer","F",3,"High School","Divorced","$40K - $60K","Blue",4,1,3,3400,2307,0.901,4742,90,0.698,0.679
"6125","Existing Customer","F",3,"High School","Divorced","$40K - $60K","Blue",3,1,3,2405,1410,0.866,4421,79,0.881,0.586
"6126","Attrited Customer","M",4,"Uneducated","Single","$80K - $120K","Gold",6,3,2,34516,1104,0.591,1989,47,0.741,0.032
"6127","Existing Customer","M",2,"College","Married","$80K - $120K","Blue",5,3,1,8241,0,0.723,4436,79,0.756,0
"6128","Existing Customer","F",2,"Graduate","Married","$40K - $60K","Blue",4,3,1,1438.3,582,0.611,4915,92,0.769,0.405
"6129","Existing Customer","F",3,"High School","Unknown","Less than $40K","Blue",3,3,2,2608,1804,0.847,4671,61,0.694,0.692
"6130","Existing Customer","F",3,"High School","Married","Less than $40K","Blue",6,2,3,2359,1509,1.1,5232,78,0.814,0.64
"6131","Existing Customer","F",4,"Post-Graduate","Married","Less than $40K","Blue",6,2,2,1790,0,0.516,4141,87,0.74,0
"6132","Attrited Customer","F",2,"Uneducated","Married","Less than $40K","Blue",3,6,3,2247,0,0.641,2615,37,0.423,0
"6133","Existing Customer","M",3,"High School","Single","$80K - $120K","Blue",5,3,3,3624,0,0.74,4749,82,0.864,0
"6134","Existing Customer","F",4,"Graduate","Married","Less than $40K","Blue",6,2,1,1438.3,0,0.795,4396,70,0.628,0
"6135","Existing Customer","F",2,"College","Married","$40K - $60K","Blue",3,1,2,2901,2143,0.948,4239,78,0.733,0.739
"6136","Existing Customer","F",2,"College","Married","Less than $40K","Blue",4,2,3,9759,2038,0.622,4226,77,0.638,0.209
"6137","Existing Customer","F",3,"Post-Graduate","Married","Less than $40K","Blue",4,3,2,2525,1203,0.725,4360,78,0.857,0.476
"6138","Existing Customer","F",1,"High School","Divorced","Less than $40K","Blue",5,3,3,2737,1812,0.703,4507,86,0.955,0.662
"6139","Existing Customer","M",2,"Graduate","Married","$80K - $120K","Blue",4,3,2,19262,1480,0.649,4812,85,0.771,0.077
"6140","Existing Customer","F",0,"High School","Single","Unknown","Blue",6,1,1,2252,1826,0.716,5055,68,1,0.811
"6141","Attrited Customer","M",2,"Unknown","Single","$80K - $120K","Blue",2,3,3,7077,0,0.838,2619,41,0.519,0
"6142","Existing Customer","M",0,"College","Single","$60K - $80K","Blue",4,2,1,2706,889,0.73,5047,64,0.882,0.329
"6143","Existing Customer","F",2,"High School","Married","$40K - $60K","Blue",5,3,2,3263,1522,0.58,4288,69,0.725,0.466
"6144","Attrited Customer","F",4,"College","Married","$40K - $60K","Blue",5,2,3,3281,0,0.875,2907,45,0.406,0
"6145","Existing Customer","M",2,"High School","Married","$80K - $120K","Blue",4,3,2,8169,794,0.665,4927,70,0.944,0.097
"6146","Existing Customer","F",5,"College","Divorced","$40K - $60K","Blue",6,1,3,3276,1915,0.672,4264,76,0.617,0.585
"6147","Existing Customer","F",3,"Unknown","Single","Less than $40K","Blue",4,2,3,1966,1452,0.621,4666,74,0.682,0.739
"6148","Existing Customer","F",4,"High School","Married","Unknown","Blue",3,1,3,5869,0,0.852,5103,83,0.844,0
"6149","Existing Customer","F",2,"Uneducated","Single","Less than $40K","Blue",6,2,2,1438.3,0,0.827,3940,82,0.952,0
"6150","Existing Customer","F",2,"Unknown","Married","Less than $40K","Blue",3,2,3,3682,0,0.797,4015,77,0.51,0
"6151","Existing Customer","F",0,"Graduate","Divorced","Unknown","Blue",5,1,0,13439,2003,0.936,4715,86,0.72,0.149
"6152","Attrited Customer","F",2,"Doctorate","Single","Less than $40K","Blue",3,4,3,1694,0,0.354,1930,41,0.519,0
"6153","Existing Customer","M",2,"High School","Divorced","$80K - $120K","Blue",6,2,2,1636,986,0.833,4695,73,0.872,0.603
"6154","Existing Customer","F",1,"Graduate","Married","Less than $40K","Blue",6,2,3,1449,749,0.943,4039,50,0.852,0.517
"6155","Existing Customer","F",2,"Graduate","Married","Less than $40K","Blue",3,3,3,1513,788,0.677,4166,71,0.868,0.521
"6156","Attrited Customer","F",4,"Graduate","Single","Less than $40K","Blue",5,2,4,1438.3,0,0.777,2392,44,0.375,0
"6157","Existing Customer","F",4,"Doctorate","Divorced","Less than $40K","Blue",4,3,2,4120,1578,0.379,4792,81,0.588,0.383
"6158","Existing Customer","F",2,"Unknown","Single","Less than $40K","Blue",5,3,1,2289,1611,0.648,4817,77,0.75,0.704
"6159","Existing Customer","F",3,"Graduate","Single","Less than $40K","Blue",6,2,3,2016,972,0.685,4535,82,0.745,0.482
"6160","Attrited Customer","M",3,"Uneducated","Married","$80K - $120K","Blue",5,4,3,2509,450,0.654,2239,47,0.621,0.179
"6161","Existing Customer","F",2,"Graduate","Married","Less than $40K","Blue",3,1,3,3511,0,0.758,5238,82,0.708,0
