Donnor_ID,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftAvgLast,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftTimeFirst,GiftTimeLast
00112347,$12.00,$8.64,$12.00,$12.00,2,11,2,9,128,21
00112358,$30.00,$13.93,,$30.00,1,15,0,6,123,18
00112375,$30.00,$19.30,,$30.00,1,10,0,5,126,18
00112370,$4.60,$3.89,$4.50,$4.00,5,19,2,8,130,16
00112367,$6.50,$5.58,$7.00,$7.00,4,19,1,10,125,16
00112410,$12.67,$12.00,$12.67,$16.00,3,4,3,3,29,22
00112406,$22.50,$22.50,$22.50,$25.00,2,2,2,2,21,15
00014831,$10.60,$8.79,$10.67,$10.00,5,28,3,10,81,18
00112461,$10.00,$9.41,$10.00,$10.00,2,17,1,8,130,18
00112442,$15.00,$20.00,$15.00,$25.00,1,2,1,1,16,15
00112457,$25.00,$21.00,$25.00,$25.00,2,5,1,2,49,15
00112480,$34.33,$20.75,$35.00,$35.00,6,28,4,14,92,24
00112594,$9.00,$9.00,$8.00,$11.00,4,4,2,2,23,15
00112504,$6.11,$5.83,$6.50,$7.00,9,12,4,4,44,18
00112496,$8.29,$8.13,$5.00,$10.00,7,8,2,2,39,16
00112495,$7.25,$6.40,$10.00,$10.00,4,5,1,1,32,19
00112532,$11.00,$9.52,$10.67,$13.00,5,23,3,8,98,18
00112564,$8.50,$6.00,,$10.00,2,18,0,7,129,18
00112567,$9.67,$8.38,$9.67,$10.00,6,8,3,4,40,19
00119299,$8.33,$7.17,$5.00,$10.00,3,12,1,3,99,18
00112652,$21.00,$19.00,$21.00,$21.00,2,3,1,2,41,19
00112669,$8.13,$7.55,$7.80,$9.00,8,11,5,6,41,18
00008688,$17.50,$16.94,,$18.00,2,35,0,9,134,4
00112686,$12.00,$9.60,$16.00,$16.00,3,5,1,2,53,24
00112679,$15.00,$15.00,$15.00,$20.00,2,2,2,2,23,21
00112703,$15.00,$15.00,$15.00,$15.00,1,1,1,1,24,24
00112751,$22.50,$13.80,$20.00,$25.00,2,5,1,2,53,17
00112750,$17.50,$12.75,$15.00,$20.00,2,4,1,2,53,18
00112778,$12.38,$9.24,$11.00,$24.00,8,17,5,8,52,15
00008696,$11.00,$13.00,$11.00,$10.00,3,17,1,4,93,4
00112889,$13.50,$10.67,,$20.00,2,3,0,0,44,15
00112897,$25.00,$14.56,$25.00,$25.00,1,18,1,12,126,21
00115289,$20.00,$10.00,$20.00,$20.00,1,5,1,2,75,15
00112919,$3.60,$3.57,$4.00,$5.00,5,7,4,5,41,21
00112943,$12.44,$8.73,$11.71,$13.00,9,48,7,25,129,19
00112939,$13.67,$12.00,$14.00,$10.00,3,8,2,6,56,18
00112954,$5.75,$6.05,$5.75,$3.00,4,22,4,16,130,15
00000701,$30.00,$23.89,$26.25,$50.00,6,27,4,14,121,6
00112970,$12.00,$11.23,,$14.00,2,13,0,7,129,18
00112834,$8.67,$4.79,$9.00,$10.00,3,19,1,12,124,19
00113045,$25.00,$16.67,,$25.00,1,3,0,1,41,18
00113064,$16.00,$9.43,,$16.00,1,14,0,9,105,17
00113071,$21.67,$18.20,$20.00,$25.00,3,5,2,4,45,18
00113096,$13.33,$9.29,$15.00,$15.00,3,7,2,5,81,17
00113108,$13.00,$13.00,,$16.00,2,2,0,0,31,26
00113144,$20.50,$12.25,$25.00,$16.00,2,8,1,4,68,26
00113133,$16.00,$16.00,$15.00,$17.00,2,2,1,1,33,18
00113129,$20.00,$20.00,$25.00,$10.00,3,3,2,2,24,15
00112658,$8.00,$4.67,,$10.00,2,12,0,6,81,19
00113217,$20.75,$16.00,$24.33,$10.00,4,10,3,5,77,18
00113203,$7.33,$7.25,$6.00,$10.00,3,4,2,2,25,17
00113240,$15.50,$11.38,$15.00,$15.00,2,13,1,4,76,15
00113267,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00113264,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00113312,$6.00,$5.21,$6.25,$7.00,5,14,4,12,122,17
00113310,$15.00,$8.17,,$15.00,1,6,0,3,127,25
00113168,$10.00,$10.00,$10.00,$15.00,2,2,2,2,31,21
00030366,$7.00,$5.19,$7.00,$7.00,6,16,4,10,111,15
00113332,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00136935,$9.00,$9.00,$15.00,$7.00,3,3,1,1,32,18
00113186,$5.25,$5.32,$5.00,$5.00,8,28,5,17,121,19
00113451,$14.00,$7.91,,$15.00,2,11,0,4,68,20
00187495,$14.20,$14.00,$14.75,$20.00,5,6,4,5,32,16
00113501,$5.50,$5.13,$5.25,$6.00,6,8,4,5,41,20
00113354,$15.00,$10.88,$15.00,$10.00,4,33,4,17,129,22
00113539,$15.00,$10.57,$15.00,$15.00,2,7,1,4,85,20
00113261,$8.43,$7.62,$8.00,$9.00,7,13,5,8,77,15
00113560,$21.00,$12.75,$19.80,$10.00,6,16,5,9,79,12
00187947,$20.00,$17.56,$20.00,$20.00,1,9,1,7,79,16
00014000,$13.17,$11.06,$15.50,$12.00,6,16,2,3,87,8
00113607,$13.33,$9.33,,$12.00,3,9,0,3,102,19
00113594,$25.00,$25.00,$25.00,$25.00,1,1,1,1,24,24
00113601,$4.75,$4.43,$4.75,$5.00,12,28,8,15,69,17
00113637,$15.67,$9.56,$12.00,$20.00,3,9,1,4,105,17
00113712,$20.00,$7.95,,$10.00,1,20,0,8,75,17
00113692,$5.50,$5.50,$5.50,$7.00,6,6,4,4,29,16
00113690,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00113686,$13.33,$10.00,$15.00,$15.00,3,6,1,2,53,26
00113733,$10.00,$10.00,$5.00,$15.00,2,2,1,1,30,18
00113728,$15.00,$15.00,,$15.00,1,1,0,0,20,20
00113783,$18.00,$10.20,$20.00,$20.00,2,10,1,6,122,20
00113805,$19.00,$10.95,,$20.00,2,11,0,7,119,15
00113736,$12.50,$12.00,$10.00,$10.00,4,5,1,2,45,18
00113812,$3.57,$3.37,$3.80,$5.00,7,34,5,21,117,17
00113830,$15.00,$13.40,$15.00,$15.00,1,5,1,4,65,23
00113838,$8.00,$6.33,$8.00,$8.00,4,18,3,10,105,17
00113882,$5.75,$5.96,$7.00,$7.00,4,23,2,10,81,23
00113891,$10.43,$8.54,$10.43,$10.00,7,13,7,10,56,17
00113906,$17.50,$17.50,$15.00,$20.00,2,2,1,1,27,18
00113951,$25.00,$6.57,,$25.00,1,14,0,5,126,17
00113502,$6.50,$5.88,$6.00,$10.00,6,8,4,5,41,17
00113979,$12.00,$10.71,$10.00,$20.00,5,17,3,10,122,18
00002889,$3.40,$3.18,$3.67,$3.00,5,22,3,12,128,5
00009348,$12.75,$11.68,$12.75,$14.00,4,22,4,15,124,17
00114109,$37.00,$20.55,$37.00,$37.00,3,22,2,17,120,18
00114539,$10.83,$10.14,$11.00,$10.00,6,7,5,5,33,16
00114146,$25.00,$13.65,,$25.00,1,17,0,9,129,18
00114662,$15.00,$6.67,$15.00,$15.00,1,9,1,6,81,21
00083559,$21.00,$14.14,$27.00,$17.00,3,7,2,3,69,21
00114221,$16.60,$11.81,$13.33,$25.00,5,21,3,15,126,18
00114208,$23.33,$15.56,$30.00,$30.00,3,9,1,5,73,15
00114204,$16.00,$13.40,$16.00,$10.00,2,5,2,3,40,15
00114197,$11.33,$11.33,$11.00,$12.00,3,3,2,2,23,17
00114238,$10.00,$8.67,$10.00,$10.00,3,15,2,10,123,15
00114268,$12.50,$11.00,,$15.00,2,4,0,1,53,18
00114321,$18.60,$15.00,$18.67,$20.00,5,9,3,4,40,15
00114339,$11.00,$7.89,$15.00,$15.00,3,9,1,3,94,22
00114374,$25.00,$16.36,,$25.00,2,11,0,5,109,18
00114367,$15.50,$10.50,,$15.00,2,12,0,6,105,19
00114362,$27.50,$14.88,$25.00,$30.00,2,8,1,5,79,17
00114398,$13.50,$10.25,,$17.00,2,4,0,1,57,18
00114411,$21.67,$21.67,$22.50,$20.00,3,3,2,2,27,17
00014770,$11.00,$9.14,$10.00,$10.00,2,21,1,11,130,14
00114438,$15.00,$11.50,,$20.00,2,4,0,2,44,17
00114424,$15.00,$10.60,$15.00,$15.00,2,5,2,3,44,23
00114435,$17.33,$15.50,$20.00,$10.00,3,4,1,1,32,18
00114451,$0.00,$11.20,,$18.00,0,10,0,4,112,27
00114472,$16.00,$6.96,$15.00,$17.00,2,13,1,11,124,18
00114531,$5.00,$4.77,$5.00,$5.00,5,13,4,7,65,19
00114552,$15.00,$11.00,$15.00,$15.00,1,9,1,5,98,21
00114579,$17.00,$13.17,,$17.00,1,6,0,5,113,18
00114598,$6.40,$6.33,$6.33,$7.00,5,15,3,8,110,18
00114613,$12.33,$7.88,$10.00,$11.00,3,17,1,5,105,26
00114645,$15.00,$15.00,$15.00,$15.00,1,1,1,1,21,21
00114657,$25.00,$25.00,$25.00,$25.00,2,2,1,1,29,26
00075105,$13.33,$10.94,$15.00,$10.00,3,8,1,5,92,18
00114676,$20.00,$15.33,$20.00,$20.00,2,6,1,4,76,24
00114688,$15.00,$9.60,,$15.00,1,5,0,3,56,17
00114721,$15.00,$11.67,$15.00,$15.00,1,3,1,2,45,18
00114747,$20.00,$7.43,,$20.00,1,7,0,2,112,16
00114760,$16.00,$13.00,,$16.00,1,2,0,1,55,25
00114799,$13.00,$9.00,$12.50,$10.00,3,14,2,9,113,16
00114803,$10.00,$6.33,$5.00,$20.00,3,6,2,4,67,15
00114823,$9.00,$6.20,$8.00,$10.00,2,20,1,14,128,18
00114830,$10.00,$12.58,$10.00,$10.00,6,26,4,18,129,19
00114828,$3.44,$3.15,$3.29,$3.00,9,47,7,25,130,21
00114843,$18.00,$18.00,$18.00,$18.00,1,1,1,1,16,16
00114873,$14.33,$7.53,,$20.00,3,16,0,6,128,17
00114851,$5.50,$5.14,$5.67,$5.00,4,7,3,3,28,18
00114912,$23.17,$16.65,$23.40,$22.00,6,26,5,16,123,15
00114953,$27.33,$18.00,$28.50,$25.00,3,9,2,5,76,18
00114942,$12.50,$12.50,$12.50,$20.00,2,2,2,2,28,16
00114931,$5.25,$5.09,$5.75,$5.00,8,11,4,4,28,16
00002867,$11.67,$11.25,$15.00,$10.00,3,4,1,2,21,8
00115091,$37.40,$27.88,$37.40,$25.00,5,8,5,6,51,19
00115060,$8.33,$9.50,$7.50,$10.00,3,10,2,6,69,18
00115083,$10.00,$8.68,,$10.00,2,19,0,10,125,19
00115094,$20.00,$14.89,$19.00,$24.00,3,9,2,4,75,24
00115088,$9.00,$8.00,$9.00,$15.00,3,4,3,4,41,20
00115115,$18.00,$10.70,,$18.00,3,10,0,2,57,21
00115125,$14.40,$12.14,$15.50,$17.00,5,7,4,5,55,20
00036512,$14.00,$14.00,$13.00,$15.00,2,2,1,1,20,16
00115179,$15.00,$15.00,,$20.00,2,2,0,0,31,15
00115166,$7.75,$6.57,$8.50,$5.00,4,7,2,4,41,7
00115188,$10.50,$10.50,$11.67,$10.00,4,4,3,3,24,16
00115204,$19.00,$13.44,,$25.00,2,9,0,5,104,18
00115212,$15.00,$7.75,,$20.00,2,8,0,4,113,15
00189631,$18.00,$18.00,$18.00,$21.00,2,2,2,2,23,20
00115227,$18.67,$16.50,$16.00,$20.00,3,4,1,2,42,20
00010527,$13.00,$9.71,$13.33,$10.00,4,34,3,13,102,5
00115269,$4.67,$4.71,$4.00,$5.00,6,7,2,3,41,15
00115430,$10.00,$3.53,,$10.00,1,17,0,10,113,18
00115334,$13.50,$12.50,$15.00,$15.00,4,6,1,2,42,18
00115329,$12.00,$7.21,,$12.00,1,24,0,15,127,18
00115314,$17.00,$12.50,,$20.00,2,6,0,0,56,19
00112944,$12.67,$7.08,$12.00,$14.00,3,12,2,9,128,18
00115341,$11.67,$11.67,$15.00,$10.00,3,3,2,2,28,21
00115346,$12.00,$9.40,$15.00,$15.00,2,5,1,4,52,24
00115384,$15.00,$13.75,$20.00,$15.00,3,4,1,1,28,19
00115398,$5.33,$5.08,$5.00,$5.00,6,13,5,8,64,16
00115407,$12.50,$10.33,$12.50,$20.00,2,3,2,2,29,19
00115311,$4.00,$3.75,$3.40,$7.00,10,12,5,5,44,15
00115431,$5.80,$4.80,$6.00,$6.00,5,20,2,11,119,18
00112118,$0.00,$20.00,,$20.00,0,1,0,0,19,19
00188828,$25.60,$20.06,$23.33,$10.00,5,16,3,7,111,5
00115442,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00115499,$22.50,$11.79,$25.00,$25.00,2,14,1,10,126,17
00115528,$0.00,$13.75,,$15.00,0,4,0,1,63,16
00012350,$83.33,$55.63,$100.00,$50.00,3,8,1,4,89,19
00001254,$25.00,$25.00,,$25.00,1,3,0,1,56,26
00115626,$15.00,$27.14,$10.00,$20.00,2,7,1,4,75,18
00106719,$10.00,$8.98,$10.00,$10.00,5,29,1,14,130,25
00115676,$15.00,$14.22,$12.50,$15.00,4,9,2,6,90,23
00188385,$20.00,$15.00,$20.00,$5.00,2,3,2,2,28,6
00021720,$12.50,$11.67,,$15.00,2,3,0,1,44,25
00006411,$25.00,$18.82,$25.00,$25.00,2,11,2,7,93,23
00117137,$9.00,$9.00,$9.00,$10.00,4,4,4,4,29,16
00115729,$15.00,$9.00,,$15.00,1,4,0,2,44,15
00115723,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00001985,$10.50,$10.03,$10.50,$11.00,2,34,2,21,125,24
00117383,$15.00,$15.00,,$15.00,1,1,0,0,16,16
00115823,$13.00,$6.50,$11.00,$15.00,2,6,1,3,100,19
00191528,$13.00,$8.50,,$16.00,2,4,0,1,52,18
00115833,$5.33,$4.69,$5.00,$5.00,6,13,1,4,74,15
00115829,$10.80,$10.80,$12.00,$10.00,5,5,1,1,32,18
00115901,$11.33,$8.42,$11.40,$11.00,6,19,5,15,126,23
00115889,$10.00,$10.14,$10.00,$10.00,3,7,3,6,81,15
00188164,$9.67,$8.53,$10.00,$10.00,3,15,2,11,94,19
00115942,$3.86,$4.10,$3.40,$4.00,7,34,5,15,121,23
00115935,$15.00,$10.40,$15.00,$15.00,2,5,1,2,67,21
00115215,$9.00,$8.20,$8.50,$10.00,4,5,2,2,34,17
00036809,$5.00,$4.27,$5.00,$5.00,3,15,1,7,127,16
00116008,$11.00,$9.31,$11.00,$12.00,6,13,3,5,64,22
00116065,$17.00,$14.29,,$17.00,1,7,0,6,79,17
00116063,$16.50,$10.00,$16.50,$20.00,2,5,2,4,56,19
00116053,$6.00,$6.00,$5.67,$7.00,4,5,3,3,28,18
00120786,$10.60,$8.92,$12.00,$15.00,5,13,3,6,88,15
00116082,$7.33,$7.33,$6.00,$10.00,3,3,2,2,24,18
00119038,$6.60,$6.18,$6.60,$5.40,4,8,4,4,44,16
00116156,$18.00,$10.33,$18.00,$18.00,2,12,1,8,88,17
00116186,$13.00,$11.95,$14.00,$13.00,4,22,2,11,129,15
00116244,$6.00,$6.00,$10.00,$6.00,4,4,1,1,32,20
00013249,$5.86,$4.89,$6.20,$7.00,7,19,5,13,105,16
00116251,$8.00,$6.41,$8.20,$6.00,7,22,5,11,77,16
00116394,$15.00,$15.00,$15.00,$25.00,2,2,2,2,30,17
00116267,$15.00,$15.00,$10.00,$20.00,2,2,1,1,24,18
00058883,$8.20,$7.83,$10.00,$10.00,5,6,3,3,29,16
00121926,$8.33,$10.25,$5.00,$16.00,3,4,1,1,35,15
00116356,$10.00,$8.09,$10.00,$10.00,2,11,1,5,89,17
00116350,$17.50,$13.33,$20.00,$20.00,2,3,1,2,41,18
00116346,$16.00,$16.00,$15.00,$17.00,2,2,1,1,29,18
00115574,$15.67,$7.95,$15.50,$17.00,3,17,2,12,123,18
00116383,$15.00,$15.00,$15.00,$20.00,2,2,2,2,29,18
00185901,$6.14,$5.36,$6.00,$5.00,7,11,4,6,41,6
00068807,$9.00,$9.00,$9.00,$15.00,2,2,2,2,28,21
00001635,$15.00,$7.75,,$15.00,1,8,0,5,80,26
00116951,$6.57,$6.10,$5.80,$10.00,7,10,5,8,53,17
00116423,$14.67,$12.60,$14.00,$16.00,3,10,1,4,67,26
00116420,$14.00,$9.33,$10.00,$10.00,3,6,1,2,53,22
00118292,$5.63,$5.63,$5.33,$5.00,8,8,3,3,33,15
00117514,$10.75,$11.33,$10.50,$12.00,4,6,2,2,39,17
00014191,$5.00,$5.20,$5.00,$5.00,6,46,4,20,126,4
00002153,$8.83,$7.55,$9.20,$9.00,6,31,5,19,126,8
00116454,$12.50,$12.50,$12.50,$15.00,2,2,2,2,22,16
00116480,$13.00,$13.00,$13.00,$16.00,2,2,2,2,24,17
00117358,$12.50,$8.75,$12.50,$13.00,4,12,2,7,84,18
00190035,$10.00,$10.00,$10.00,$10.00,3,3,3,3,24,16
00116533,$7.50,$7.62,$7.50,$10.00,2,21,2,11,80,21
00116542,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00186980,$21.67,$14.55,$15.00,$37.00,3,11,1,6,74,7
00116597,$14.00,$12.00,$14.25,$15.00,6,10,4,5,57,18
00116595,$8.40,$8.13,$8.67,$10.00,5,8,3,4,41,17
00116608,$20.00,$10.06,,$15.00,2,16,0,5,77,15
00189958,$5.00,$3.94,$5.00,$5.00,6,33,5,19,130,17
00186580,$11.20,$8.28,$10.50,$10.00,5,18,2,6,81,4
00116636,$5.75,$4.83,$5.80,$7.00,8,12,5,8,75,17
00126013,$19.00,$15.33,,$20.00,2,9,0,2,64,18
00116738,$11.13,$9.75,$11.00,$13.00,8,12,6,8,53,17
00116453,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00116797,$18.00,$11.60,$18.00,$19.00,3,10,1,5,108,18
00116800,$17.00,$17.00,$22.50,$25.00,3,3,2,2,32,17
00116829,$13.00,$8.60,$11.00,$15.00,2,5,1,1,44,17
00116899,$8.33,$4.35,$7.50,$5.00,3,23,2,11,105,17
00116894,$16.50,$12.25,$16.50,$20.00,2,4,2,4,45,21
00185053,$35.00,$48.36,,$35.00,2,14,0,1,88,26
00116950,$25.00,$13.00,$25.00,$30.00,3,10,3,6,53,16
00116930,$13.40,$11.90,$12.50,$20.00,5,10,2,5,76,18
00116998,$7.40,$5.93,$8.50,$5.00,5,14,2,9,103,19
00116993,$16.00,$12.86,,$17.00,2,7,0,3,81,19
00117026,$9.78,$8.67,$13.50,$14.00,9,12,4,4,32,16
00117017,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00117076,$10.00,$7.94,$10.00,$10.00,2,17,1,8,93,18
00117054,$15.00,$15.00,$10.00,$20.00,2,2,1,1,32,24
00117115,$36.67,$10.24,$36.67,$50.00,3,34,3,17,130,22
00117177,$9.20,$6.00,$9.00,$9.00,5,19,1,11,122,17
00117166,$10.00,$10.00,,$15.00,2,2,0,0,32,19
00117164,$20.00,$20.00,,$20.00,1,1,0,0,20,20
00117186,$0.00,$25.00,,$25.00,0,1,0,0,23,23
00117180,$24.00,$12.27,$23.00,$23.00,2,11,1,6,126,17
00117230,$10.67,$5.70,$10.00,$10.00,3,10,1,7,126,17
00117216,$10.25,$10.25,$10.25,$24.00,4,4,4,4,33,16
00117264,$15.67,$12.00,,$17.00,3,9,0,4,89,26
00117255,$9.67,$8.71,$10.00,$11.00,3,7,1,2,54,15
00117240,$22.50,$19.00,$22.50,$20.00,2,3,2,2,29,21
00117298,$20.00,$13.40,,$20.00,1,5,0,2,81,18
00117326,$7.50,$6.92,$7.20,$9.00,8,12,5,6,45,16
00001731,$11.38,$11.82,$13.00,$12.00,8,11,3,4,33,6
00003608,$28.00,$19.88,$28.50,$30.00,3,24,2,9,126,6
00117368,$15.00,$15.00,$15.00,$20.00,2,2,2,2,28,15
00117411,$20.00,$13.81,$20.00,$20.00,3,18,1,9,130,15
00117399,$11.25,$9.33,$11.67,$10.00,4,9,3,5,65,17
00005144,$12.67,$10.06,$12.50,$10.00,3,33,2,9,105,5
00100581,$9.00,$8.35,$9.00,$6.00,3,20,3,8,68,16
00117495,$18.00,$18.00,$21.00,$21.00,2,2,1,1,31,22
00185052,$150.00,$89.44,$100.00,$110.00,2,18,1,7,106,16
00117552,$20.00,$13.75,$20.00,$20.00,1,4,1,1,51,18
00116329,$13.20,$10.63,$13.67,$15.00,5,8,3,5,53,18
00002643,$18.57,$17.50,$18.00,$20.00,7,10,5,8,45,5
00045584,$18.33,$16.25,$17.50,$15.00,3,4,2,3,45,20
00117639,$11.75,$10.40,$12.50,$10.00,4,10,2,6,118,15
00117673,$15.00,$9.73,,$15.00,3,11,0,6,126,15
00003976,$7.75,$7.41,$7.63,$9.00,6,28,4,14,122,15
00117688,$15.00,$15.00,,$20.00,2,2,0,0,31,19
00187517,$15.00,$16.43,$15.00,$20.00,4,7,4,6,33,16
00117711,$16.00,$13.60,$16.00,$16.00,2,5,1,3,98,23
00117726,$9.20,$8.67,$9.00,$10.00,5,6,4,4,33,23
00117745,$22.50,$19.00,$25.00,$20.00,2,8,1,3,76,18
00117813,$33.33,$27.14,$37.50,$25.00,3,7,2,3,92,17
00117825,$25.00,$25.00,$25.00,$25.00,1,2,1,2,41,21
00117866,$18.00,$11.27,$18.00,$20.00,2,15,2,9,108,23
00117863,$11.00,$7.67,$10.80,$10.00,6,18,5,12,113,24
00117859,$9.00,$8.14,$9.00,$8.00,5,7,2,3,68,17
00117847,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00117922,$15.00,$8.09,$15.00,$10.00,1,8,1,4,66,18
00117994,$12.33,$10.88,$10.00,$15.00,3,8,1,2,67,18
00117969,$8.67,$7.45,$8.00,$8.00,3,11,1,6,103,24
00118033,$13.00,$13.00,$16.00,$16.00,2,2,1,1,32,17
00118030,$0.00,$25.00,,$25.00,0,1,0,0,19,19
00118043,$6.67,$6.54,$10.00,$10.00,3,13,1,9,126,17
00118060,$20.00,$13.00,$20.00,$6.00,1,2,1,1,16,15
00118091,$15.00,$16.13,,$15.00,1,8,0,4,74,18
00118090,$6.67,$4.86,,$10.00,3,7,0,1,68,19
00118083,$20.00,$13.75,,$20.00,2,4,0,1,51,26
00118102,$27.50,$27.50,$35.00,$35.00,2,2,1,1,28,22
00118129,$0.00,$13.00,,$16.00,0,2,0,0,19,15
00118097,$15.00,$15.00,$15.00,$15.00,1,1,1,1,17,17
00118171,$0.00,$42.50,,$50.00,0,12,0,7,123,25
00118166,$15.00,$13.33,$15.00,$10.00,2,3,2,2,24,15
00118182,$6.33,$4.50,,$6.00,3,22,0,9,124,17
00118227,$11.75,$8.60,$10.67,$15.00,4,10,3,6,63,15
00118199,$5.00,$5.00,$5.00,$7.00,6,8,2,2,40,18
00118190,$20.00,$20.00,$20.00,$20.00,1,1,1,1,27,27
00118186,$25.00,$25.00,$25.00,$25.00,1,2,1,1,17,16
00118257,$11.50,$7.36,$12.00,$16.00,4,11,3,8,125,21
00118230,$21.00,$20.00,$21.25,$20.00,5,21,4,12,89,26
00118189,$15.00,$15.00,$15.00,$15.00,2,2,2,2,29,21
00004055,$10.40,$10.15,$10.00,$10.00,5,13,3,5,29,15
00118263,$12.67,$9.93,$13.00,$14.00,6,14,3,5,55,17
00118290,$20.00,$16.55,,$20.00,2,11,0,5,109,26
00118286,$11.33,$10.17,$10.50,$15.00,3,6,2,2,52,18
00118328,$8.75,$8.50,$10.00,$10.00,4,6,1,1,28,18
00118346,$25.00,$8.25,,$25.00,1,8,0,4,124,26
00118361,$10.75,$9.28,$10.75,$6.00,4,18,4,11,105,15
00113797,$15.00,$11.80,,$15.00,1,5,0,1,78,20
00118367,$12.50,$10.00,,$15.00,2,3,0,1,41,15
00118362,$20.00,$20.00,,$20.00,1,1,0,0,16,16
00116669,$6.33,$5.80,$7.00,$7.00,3,5,1,2,43,17
00118392,$8.00,$5.35,$6.00,$10.00,2,23,1,13,120,23
00118391,$6.00,$5.27,$7.50,$10.00,5,11,2,4,81,16
00118401,$12.50,$8.00,,$10.00,2,8,0,3,80,19
00118408,$15.00,$9.00,,$15.00,1,5,0,2,65,20
00118412,$15.00,$15.00,$10.00,$20.00,2,2,1,1,24,19
00118493,$22.14,$17.62,$21.67,$25.00,7,39,6,23,130,15
00118487,$20.00,$15.00,$20.00,$20.00,1,2,1,2,45,18
00118484,$15.00,$15.00,$10.00,$20.00,2,2,1,1,35,19
00118564,$4.88,$3.50,$5.20,$4.00,8,24,5,14,122,19
00118574,$8.57,$8.57,$10.00,$10.00,7,7,3,3,36,15
00118576,$25.00,$25.00,,$25.00,1,1,0,0,20,20
00118605,$20.00,$11.67,,$20.00,1,3,0,1,44,18
00118639,$11.40,$10.33,$12.50,$13.00,5,6,2,3,41,17
00118657,$11.00,$7.75,$11.00,$12.00,2,12,2,10,124,16
00118759,$3.25,$2.88,$2.50,$3.00,4,15,2,10,117,16
00118739,$12.50,$12.50,$12.50,$15.00,2,2,2,2,28,20
00118736,$25.00,$25.00,$25.00,$25.00,1,1,1,1,15,15
00004748,$13.33,$8.55,$14.00,$14.00,3,22,1,10,128,18
00118762,$20.00,$20.00,$20.00,$20.00,1,1,1,1,17,17
00118787,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00118847,$13.50,$11.25,$13.50,$15.00,4,12,4,9,89,18
00118805,$14.00,$10.00,$14.00,$15.00,3,7,3,6,77,20
00118823,$17.00,$13.00,,$20.00,2,7,0,4,124,18
00145436,$25.00,$25.00,$25.00,$25.00,1,1,1,1,21,21
00119923,$25.00,$25.00,$25.00,$25.00,1,1,1,1,16,16
00118849,$15.00,$9.92,,$15.00,1,13,0,6,93,17
00118831,$20.00,$20.00,$20.00,$20.00,1,1,1,1,21,21
00115616,$23.33,$19.50,$20.00,$25.00,3,10,1,6,92,18
00187518,$15.00,$14.50,$15.00,$15.00,4,6,3,5,32,18
00118862,$12.00,$8.50,$12.00,$4.00,3,8,3,4,56,19
00118715,$9.00,$7.08,$8.00,$8.00,2,13,1,5,69,21
00119496,$15.00,$7.86,,$15.00,1,7,0,2,62,21
00118871,$9.33,$8.83,$10.00,$10.00,3,6,1,1,32,16
00118905,$7.50,$6.56,$7.50,$5.00,8,16,6,12,105,17
00140723,$28.00,$17.67,$28.00,$28.00,1,3,1,3,52,26
00008792,$5.40,$4.34,$5.67,$7.00,5,29,3,14,103,20
00119054,$6.00,$5.75,$6.00,$10.00,7,8,3,3,42,15
00126469,$10.80,$8.73,$11.00,$10.00,5,26,2,7,69,18
00126681,$14.00,$9.73,,$15.00,2,15,0,9,97,18
00119086,$14.33,$11.39,$13.25,$10.00,9,23,4,9,52,17
00119083,$16.00,$16.00,$15.00,$17.00,2,2,1,1,23,19
00158213,$5.40,$4.56,$4.50,$3.00,5,9,2,3,62,15
00117329,$13.50,$12.83,$12.00,$15.00,2,6,1,1,52,19
00119154,$10.00,$5.58,$10.00,$10.00,3,13,2,9,130,17
00119149,$17.00,$10.56,$17.00,$17.00,1,9,1,5,57,17
00027082,$20.00,$11.33,$20.00,$20.00,1,9,1,8,93,21
00119192,$7.33,$5.88,$8.50,$10.00,3,8,2,5,81,18
00101928,$6.50,$5.54,$6.75,$10.00,6,13,4,7,89,18
00119315,$10.50,$8.83,$10.33,$11.00,4,6,3,3,37,19
00119330,$17.50,$9.60,,$10.00,2,5,0,2,80,19
00119368,$15.00,$11.50,,$15.00,1,6,0,3,74,20
00119366,$5.60,$4.58,$5.60,$4.00,5,19,5,11,57,15
00119362,$13.75,$16.00,$15.00,$10.00,4,5,3,3,29,15
00014219,$7.50,$8.25,$7.50,$10.00,2,26,2,10,145,18
00119460,$10.00,$8.33,,$5.00,2,3,0,1,42,18
00119388,$20.00,$20.00,$20.00,$20.00,1,1,1,1,24,24
00119541,$10.33,$7.05,$10.00,$11.00,3,20,1,13,129,26
00119538,$15.33,$9.89,$15.00,$16.00,3,9,2,6,88,18
