driver_id,CAR_USE,DISTANCE,VEHICLE_AGE,VEHICLE_TYPE,VEHICLE_VAL,MVR_PTS,REVOKED
4716782793,Commercial,73,11,Van,"$18,340",2,No
471963149,Private,64,17,Minivan,"$15,890",5,No
4720610827,Private,87,6,unknown,"$29,770",2,No
4720964461,Private,84,18,Minivan,"$13,270",6,No
4721499787,Private,103,17,Minivan,"$24,590",4,No
472215268,Private,89,9,Sports Car,"$11,750",0,No
4722430402,Private,90,22,unknown,"$15,220",0,Yes
4722473398,Commercial,88,3,Panel Truck,"$34,450",0,No
4724284673,Private,78,23,Minivan,"$13,960",7,No
4725542360,Private,122,9,unknown,"$9,770",2,No
4725550586,Private,87,3,Minivan,"$31,430",1,No
4725586824,Private,76,21,Pickup,"$35,750",5,No
4726096406,Commercial,111,13,Minivan,"$1,500",9,No
4726483628,Private,92,3,Sports Car,"$14,530",6,No
4727690177,Private,82,15,unknown,"$11,470",4,No
4727846919,Private,76,12,Pickup,"$6,930",3,No
4728869270,Private,50,26,Sports Car,"$4,550",3,No
4728997544,Private,87,3,unknown,"$7,940",3,No
4730507824,Commercial,101,21,Pickup,"$29,700",3,No
4732974937,Private,90,12,Minivan,"$26,420",8,No
4733435210,Private,68,20,Pickup,"$27,520",0,Yes
4733558748,Commercial,79,15,Panel Truck,"$30,240",8,No
473435818,Private,72,18,Minivan,"$14,560",4,No
4735429797,Commercial,104,9,Minivan,"$17,500",0,No
4735815698,Private,68,15,Minivan,"$5,400",3,No
4735828441,Commercial,110,16,Panel Truck,"$27,670",5,Yes
4736752186,Private,83,18,Minivan,"$18,580",2,No
4736853653,Private,91,9,unknown,"$9,220",0,No
4737092199,Private,58,,unknown,"$13,630",5,No
4737759795,Private,91,19,Pickup,"$30,790",3,No
4738070541,Commercial,89,9,Pickup,"$7,590",5,No
4738145738,Commercial,90,10,Sports Car,"$18,720",3,No
4738380509,Private,78,20,Minivan,"$24,470",5,No
4742506134,Private,56,20,Minivan,"$17,750",2,No
4743154946,Commercial,62,7,Panel Truck,"$30,450",11,No
4743575241,Commercial,84,13,Panel Truck,"$27,460",5,No
4744577010,Private,64,20,Sports Car,"$26,420",9,No
4745735329,Private,95,20,Sports Car,"$14,580",2,Yes
4745943995,Private,82,3,Minivan,"$28,200",2,No
4746168151,Commercial,93,3,Van,"$38,300",2,No
4747470941,Commercial,84,11,Minivan,"$15,410",0,No
4750542303,Commercial,71,3,Van,"$16,240",2,No
4750732534,Private,58,7,Van,"$29,940",2,No
4751037111,Private,52,16,Van,"$17,010",4,No
475222597,Private,78,16,Pickup,"$6,690",0,No
4752609760,Commercial,70,11,Minivan,"$18,690",0,No
4753342535,Commercial,107,7,Minivan,"$4,600",2,No
4753951925,Private,98,3,unknown,"$17,350",2,No
4755091194,Commercial,78,10,Panel Truck,"$28,770",7,No
4756317975,Private,89,,Sports Car,"$16,690",0,No
4758766134,Private,86,16,unknown,"$14,090",2,No
4758855573,Private,66,3,Minivan,"$21,770",8,No
4759433878,Private,75,3,Van,"$17,210",2,No
4760213097,Private,82,3,Van,"$20,240",6,No
4760918229,Private,80,8,unknown,"$11,660",1,No
4761730511,Private,68,24,Minivan,"$32,020",2,Yes
4761855349,Private,70,9,Minivan,"$15,710",8,No
4762469822,Private,77,15,Minivan,"$25,630",0,No
4762592605,Private,66,14,Pickup,"$10,550",4,No
4764827151,Commercial,50,14,Pickup,"$29,730",4,No
4766670728,Private,72,8,unknown,"$11,590",5,No
4767793044,Commercial,58,9,Sports Car,"$2,330",4,No
4768587576,Private,85,3,Pickup,"$11,600",3,No
4769242210,Commercial,121,11,Panel Truck,"$27,660",2,No
4773969067,Private,87,,unknown,"$12,330",4,No
4774157961,Private,50,15,unknown,"$11,490",8,No
4774869075,Private,61,,Minivan,"$1,500",2,No
4777804196,Commercial,50,15,Panel Truck,"$25,200",4,No
4777939644,Commercial,72,12,Pickup,"$29,370",0,No
4778093891,Private,78,10,Minivan,"$28,060",3,No
4779130901,Commercial,83,7,Pickup,"$9,360",2,No
4779929537,Private,71,12,Sports Car,"$14,220",1,No
4780889900,Private,77,19,Minivan,"$14,390",2,Yes
4781029173,Commercial,75,11,Panel Truck,"$23,490",2,No
4781113077,Commercial,53,9,Pickup,"$10,040",2,Yes
4781126150,Private,128,3,Minivan,"$10,620",3,No
4781546212,Private,65,9,unknown,"$12,710",7,No
4781574251,Private,65,11,Sports Car,"$7,940",6,No
4782913334,Private,51,13,Sports Car,"$9,860",0,Yes
4783370278,Private,71,16,Pickup,"$18,700",2,No
4784282575,Commercial,70,3,Pickup,"$8,620",3,No
4784675488,Private,71,,Minivan,"$13,230",0,No
4784722155,Private,109,11,unknown,"$3,680",5,Yes
4784805914,Private,96,11,unknown,"$3,570",2,No
4787447005,Commercial,98,16,Panel Truck,"$31,000",0,No
4789803863,Commercial,115,13,unknown,"$5,500",4,No
4790016993,Private,84,13,Minivan,"$6,100",2,Yes
4790409195,Commercial,75,14,Van,"$16,650",5,Yes
4791691053,Commercial,74,9,Pickup,"$6,600",2,No
4792605900,Private,78,3,unknown,"$8,780",0,No
4795113451,Private,66,3,unknown,"$8,130",10,No
4796102044,Private,87,3,Sports Car,"$10,930",6,No
4797469346,Private,80,6,Pickup,"$5,820",3,No
4798936031,Private,79,7,unknown,"$6,230",7,No
4799833629,Private,72,9,unknown,"$14,930",7,No
4800896938,Commercial,90,9,unknown,"$7,100",4,No
4802790636,Private,71,19,Minivan,"$28,900",2,No
4804146283,Private,61,3,Sports Car,"$24,480",1,No
4805015774,Commercial,89,3,Minivan,"$12,490",2,No
4805551817,Private,91,9,unknown,"$6,450",2,No
4806203410,Private,65,20,Minivan,"$32,050",0,No
4806500413,Commercial,75,6,Panel Truck,"$33,110",0,No
4807731269,Private,86,,Minivan,"$14,470",6,No
4807990716,Commercial,50,3,Panel Truck,"$36,000",3,No
4809105540,Private,87,20,Pickup,"$5,900",2,Yes
4809501379,Private,66,3,unknown,"$6,200",2,No
4809506983,Private,80,3,unknown,"$5,300",0,No
4809514314,Private,89,3,unknown,"$16,870",2,No
4811387120,Commercial,70,10,Van,"$22,210",5,No
4812295851,Private,80,14,unknown,"$19,130",3,No
4812385342,Private,78,22,Minivan,"$21,680",3,No
4812906842,Commercial,88,9,Pickup,"$10,060",7,No
4813786072,Commercial,102,3,Panel Truck,"$23,420",4,No
4813942014,Private,91,19,unknown,"$24,780",2,No
4814321695,Commercial,82,16,Panel Truck,"$26,410",2,No
481460510,Private,99,7,unknown,"$11,240",0,No
4816757013,Private,74,9,unknown,"$15,590",2,No
4818482688,Commercial,97,15,Panel Truck,"$26,410",0,Yes
4820396690,Private,81,19,Minivan,"$2,950",2,Yes
4820606798,Commercial,106,9,unknown,"$18,490",0,No
4821248036,Commercial,82,3,Van,"$35,420",0,No
4823062266,Commercial,87,18,Panel Truck,"$22,850",5,No
4824260152,Commercial,89,,Panel Truck,"$25,290",2,No
4826225202,Private,76,15,unknown,"$7,470",5,No
4827889187,Commercial,64,3,Pickup,"$22,450",2,No
4827962960,Private,75,23,Minivan,"$20,650",2,No
4829837638,Private,94,9,unknown,"$7,140",0,No
4830244092,Commercial,59,10,Minivan,"$21,420",5,No
4832442692,Commercial,77,22,Panel Truck,"$41,490",2,No
4832881839,Commercial,69,3,Panel Truck,"$28,780",0,No
4833475611,Private,65,7,unknown,"$21,080",6,No
4834789970,Private,87,8,Pickup,"$10,840",2,No
4837913076,Commercial,93,13,Pickup,"$27,770",5,No
4838375380,Commercial,96,14,Pickup,"$11,770",6,Yes
4839715093,Commercial,79,11,Sports Car,"$15,670",4,No
4839951396,Private,75,,Minivan,"$15,400",2,No
4840838541,Commercial,92,11,Sports Car,"$30,070",9,No
4840975462,Commercial,87,3,Panel Truck,"$27,710",8,Yes
4841644487,Private,89,6,Van,"$21,130",5,No
4841673363,Private,75,3,Minivan,"$12,930",7,No
4842491674,Commercial,54,18,Pickup,"$16,580",2,No
4842762811,Private,80,9,unknown,"$15,070",0,No
4843109129,Private,60,12,Van,"$17,950",2,No
4845687835,Commercial,69,18,Pickup,"$4,850",2,No
4846130781,Commercial,118,3,unknown,"$15,370",2,No
4848035016,Private,98,3,Minivan,"$12,930",2,No
4849578898,Commercial,90,14,unknown,"$5,740",4,No
4849656386,Commercial,50,3,Panel Truck,"$26,650",2,No
4850226221,Commercial,88,6,unknown,"$11,190",0,No
4850390839,Commercial,91,19,Panel Truck,"$24,510",0,No
4851746547,Commercial,88,8,Minivan,"$13,270",9,No
4852455967,Commercial,93,8,Panel Truck,"$27,810",5,No
4852688282,Private,72,,Sports Car,"$30,000",4,No
4853039472,Private,65,16,unknown,"$19,120",4,No
4853623898,Commercial,91,,Pickup,"$11,410",5,No
4853844336,Commercial,50,15,Panel Truck,"$27,800",5,No
4855020122,Private,55,23,unknown,"$16,280",6,No
4856189932,Private,91,3,unknown,"$13,840",2,No
4860039954,Commercial,91,3,unknown,"$6,830",0,No
4861265860,Private,67,15,Minivan,"$22,860",6,No
4863156394,Commercial,92,12,unknown,"$7,380",9,No
4863411038,Private,75,13,Van,"$17,570",0,No
4863785483,Private,74,3,unknown,"$6,700",2,No
4864025159,Private,61,10,Sports Car,"$24,510",0,No
4864211957,Private,92,4,unknown,"$9,150",1,No
4864219471,Commercial,50,8,Van,"$17,730",2,No
4864292828,Private,77,23,Minivan,"$13,520",2,No
4864368702,Commercial,89,10,Van,"$20,930",4,No
4866398737,Private,63,16,Minivan,"$17,900",2,No
4868248879,Commercial,64,15,Pickup,"$18,080",2,No
4870848604,Commercial,73,9,Minivan,"$25,020",7,Yes
4871142451,Private,81,17,Pickup,"$25,200",5,No
4871183479,Commercial,89,13,Panel Truck,"$38,550",2,No
4872863111,Private,79,3,unknown,"$5,000",0,No
4872966207,Private,97,15,unknown,"$9,720",0,Yes
4873153538,Private,51,3,Minivan,"$14,970",6,Yes
4874916364,Private,50,8,unknown,"$16,390",2,No
4879925166,Private,70,17,Pickup,"$6,900",0,No
4880810817,Commercial,67,10,Minivan,"$12,760",2,No
4882504342,Private,68,3,unknown,"$12,890",1,No
4883601351,Commercial,71,15,Pickup,"$28,820",1,Yes
4885149649,Private,56,3,unknown,"$8,210",0,No
48864321,Commercial,85,3,Minivan,"$7,600",2,No
4886977426,Commercial,63,16,Pickup,"$6,390",1,No
4887902349,Commercial,67,11,Sports Car,"$11,530",8,No
4889259098,Commercial,66,3,Panel Truck,"$22,780",7,No
4892513439,Commercial,89,9,Van,"$16,970",10,Yes
4893338131,Private,86,15,Minivan,"$14,720",1,No
4893501650,Private,142,6,Minivan,"$17,670",6,No
4894438185,Private,78,5,Sports Car,"$7,530",6,No
4894948756,Commercial,73,3,Pickup,"$15,760",6,Yes
4895729452,Private,88,16,unknown,"$18,990",10,No
4896839220,Private,63,10,Minivan,"$1,500",1,No
4896941611,Commercial,60,9,unknown,"$14,340",0,No
4897061706,Private,99,12,Minivan,"$29,050",4,No
4897200009,Private,74,3,Van,"$19,930",0,No
4898559800,Commercial,70,9,Minivan,"$21,600",3,No
4900693086,Private,50,22,unknown,"$22,220",2,Yes
4900757359,Commercial,70,3,Van,"$21,760",6,No
4901442585,Private,96,13,Minivan,"$7,330",2,Yes
4904473613,Commercial,96,10,Pickup,"$11,200",1,No
4904663737,Commercial,111,4,Pickup,"$10,420",4,No
4906189098,Commercial,89,13,Pickup,"$10,950",6,No
4906322587,Private,83,8,unknown,"$22,730",4,No
4907209523,Private,84,18,unknown,"$13,040",2,No
4907862260,Commercial,86,20,Panel Truck,"$43,280",2,No
4909046323,Commercial,73,21,Pickup,"$4,860",6,No
4909421789,Private,50,21,Minivan,"$15,910",0,No
4910502113,Private,72,7,Minivan,"$24,160",0,No
4911599020,Commercial,58,3,unknown,"$9,640",10,Yes
4913014061,Commercial,95,,Panel Truck,"$32,270",2,Yes
4913259320,Commercial,56,15,Van,"$22,140",0,No
4914774443,Commercial,50,3,Minivan,"$16,000",0,No
4914994806,Commercial,76,13,Minivan,"$15,490",10,No
4914995475,Private,77,13,Sports Car,"$10,270",0,No
4915282110,Private,81,9,unknown,"$1,500",3,No
4915383837,Private,83,,unknown,"$13,420",4,No
4916474618,Commercial,66,14,Pickup,"$19,090",12,Yes
4916915020,Private,95,8,unknown,"$12,490",5,No
4916969562,Commercial,95,,Van,"$16,260",3,No
4918612661,Private,93,11,Sports Car,"$29,850",7,Yes
4918665853,Private,71,14,unknown,"$7,230",2,No
4918864445,Commercial,52,19,Panel Truck,"$28,280",4,No
4918911953,Private,83,13,Minivan,"$11,040",0,No
4919529665,Private,88,17,unknown,"$13,140",4,Yes
4919783587,Private,71,26,Minivan,"$16,160",4,No
4920755340,Commercial,61,14,Sports Car,"$10,000",5,No
4921013576,Private,95,3,Minivan,"$14,080",0,No
4921157549,Private,81,11,Sports Car,"$8,750",5,No
4922306759,Private,64,19,unknown,"$23,570",5,No
4923168442,Private,50,3,Van,"$20,040",2,No
4924450004,Private,87,9,unknown,"$10,280",6,No
4925460863,Private,55,8,unknown,"$16,180",2,No
4927337727,Private,63,5,Minivan,"$9,570",2,No
492785057,Private,78,,unknown,"$8,860",3,No
4928074516,Commercial,91,9,Sports Car,"$1,500",0,No
4928128502,Private,82,11,unknown,"$18,160",4,No
4929831290,Private,84,11,unknown,"$6,440",2,No
4931756659,Private,70,3,Pickup,"$7,770",3,No
4932045081,Private,74,3,Minivan,"$14,480",2,Yes
4932559838,Private,89,20,Sports Car,"$23,000",8,No
4932749203,Private,68,9,unknown,"$13,470",3,No
4932803958,Private,55,3,unknown,"$14,360",3,No
4933252901,Private,51,,Pickup,"$10,450",4,No
4934041532,Private,58,9,unknown,"$10,040",5,No
4934666211,Private,89,7,Minivan,"$1,500",2,No
4937115349,Commercial,65,8,Pickup,"$25,200",2,No
4937626561,Commercial,50,3,Pickup,"$8,450",3,No
4938391159,Private,82,12,Sports Car,"$12,870",2,No
4940153346,Commercial,75,10,Pickup,"$11,960",2,No
4940645172,Private,91,,unknown,"$9,590",0,No
4941257702,Commercial,78,9,Pickup,"$4,850",2,No
4941930222,Private,109,13,unknown,"$11,780",8,Yes
4943769592,Private,79,12,Sports Car,"$13,910",1,No
4946217891,Private,70,3,Minivan,"$10,010",4,No
4946915748,Commercial,76,11,unknown,"$12,570",2,No
4949769025,Private,77,12,unknown,"$1,500",3,No
4949921400,Commercial,82,10,Panel Truck,"$27,800",2,Yes
4950242855,Private,93,3,Minivan,"$12,500",5,No
4950555262,Private,85,19,Minivan,"$33,530",6,No
4950658029,Private,50,,Van,"$16,620",6,Yes
4951840222,Commercial,115,13,Panel Truck,"$30,850",2,No
4954812856,Private,53,20,Minivan,"$26,000",3,No
49551422,Private,68,14,Minivan,"$26,660",2,No
4958609484,Commercial,87,10,unknown,"$7,440",6,Yes
4958762324,Private,68,24,Minivan,"$10,350",8,No
4959329187,Commercial,57,,Van,"$29,200",8,Yes
4961503344,Commercial,67,11,unknown,"$1,500",9,No
4961879933,Private,69,3,Sports Car,"$9,340",2,No
496306334,Private,69,9,unknown,"$7,180",3,No
4963081332,Commercial,118,10,unknown,"$11,670",7,No
4963834066,Private,101,12,Minivan,"$20,260",3,No
4964276168,Private,107,17,Van,"$21,280",6,No
4964420341,Commercial,102,9,unknown,"$18,750",3,No
4964856901,Private,71,17,unknown,"$5,900",2,No
4967466472,Private,80,18,unknown,"$10,510",2,No
4968112667,Private,79,13,Minivan,"$1,500",2,No
4968499398,Private,94,16,Minivan,"$8,200",0,No
4969648621,Commercial,76,11,Sports Car,"$11,840",1,No
4969797681,Commercial,81,7,Minivan,"$12,120",8,No
4971558835,Private,61,18,Minivan,"$15,250",0,No
4972274676,Commercial,81,19,Panel Truck,"$29,650",2,No
4973634896,Private,63,8,Pickup,"$6,410",2,No
4974479232,Private,75,8,Sports Car,"$6,030",2,No
4975085920,Private,91,11,Minivan,"$9,840",5,No
4975873458,Private,50,,Minivan,"$15,270",0,No
4976004021,Commercial,130,13,Sports Car,"$6,380",4,No
4976083981,Private,50,20,Minivan,"$17,480",4,Yes
4977277240,Private,54,10,Minivan,"$7,300",2,Yes
4977974684,Private,63,14,Minivan,"$13,320",3,No
4978133704,Commercial,72,3,Pickup,"$18,880",2,No
4979155545,Commercial,75,3,Pickup,"$14,770",2,No
4980890920,Private,91,21,unknown,"$14,690",8,Yes
4981426864,Commercial,69,3,Pickup,"$7,080",4,No
4981668805,Private,108,10,Minivan,"$15,900",2,No
4981821774,Commercial,71,16,Panel Truck,"$26,820",3,No
4983204376,Commercial,65,16,Pickup,"$11,020",6,No
4983578521,Private,81,3,Sports Car,"$12,140",4,No
4983821219,Private,63,11,Minivan,"$1,500",7,No
4986933219,Commercial,67,11,Minivan,"$13,510",2,No
4987922915,Private,96,9,unknown,"$11,150",0,No
4988212187,Commercial,88,9,Minivan,"$11,550",2,No
4988375045,Private,83,17,Minivan,"$17,040",3,No
4989473641,Commercial,73,15,Van,"$18,770",2,No
499021782,Private,63,3,unknown,"$10,890",6,No
4990942492,Private,110,3,Van,"$16,920",3,No
4991356240,Commercial,76,23,Panel Truck,"$32,530",2,No
4991942077,Private,52,,unknown,"$20,170",3,No
4992024229,Private,77,3,Minivan,"$1,500",0,No
4992268197,Commercial,69,11,Minivan,"$21,520",0,No
4992639851,Commercial,62,11,Van,"$17,610",4,No
4993541055,Private,84,8,Sports Car,"$22,030",4,No
4994858981,Private,85,22,unknown,"$6,400",2,Yes
4996066699,Private,81,3,unknown,"$17,440",0,No
4996954610,Private,62,7,unknown,"$20,990",2,No
4999087525,Commercial,75,6,unknown,"$7,440",0,No
4999398502,Private,109,12,Pickup,"$27,550",4,No
4999623572,Commercial,62,26,Panel Truck,"$26,750",0,Yes
5000378984,Commercial,59,,Pickup,"$9,940",2,Yes
5002341016,Private,89,3,unknown,"$26,340",0,Yes
5003355998,Private,90,12,Sports Car,"$14,200",0,No
500377465,Private,74,3,Pickup,"$29,960",5,No
5004134893,Commercial,70,12,unknown,"$6,300",2,No
5004234372,Private,88,21,unknown,"$9,920",0,No
5004295392,Commercial,66,3,Pickup,"$20,150",1,No
5004991283,Private,80,15,unknown,"$8,510",2,No
5005106671,Private,105,14,Minivan,"$14,110",2,No
5005116548,Private,78,18,unknown,"$23,350",0,No
5005575617,Commercial,103,12,unknown,"$5,100",5,No
5005793039,Private,75,13,Minivan,"$15,540",8,Yes
5006882318,Commercial,83,8,unknown,"$5,400",2,No
5007141234,Commercial,68,12,Van,"$19,620",1,No
5007922290,Commercial,97,,unknown,"$9,920",6,No
5008286281,Commercial,86,15,Panel Truck,"$25,380",0,Yes
5008774253,Private,94,9,Minivan,"$3,860",2,No
5009589708,Private,59,3,Sports Car,"$11,340",0,Yes
5009733846,Private,96,11,unknown,"$25,750",3,No
5010390355,Commercial,71,,Pickup,"$11,050",9,Yes
501064420,Commercial,109,9,Panel Truck,"$23,360",3,No
5013262268,Private,103,3,Minivan,"$6,100",8,No
5015782771,Private,73,18,unknown,"$6,650",0,No
5016094796,Commercial,91,3,Panel Truck,"$26,700",1,No
5016493531,Private,90,11,Sports Car,"$13,350",7,Yes
5017284761,Private,97,16,Minivan,"$19,160",3,No
5017653991,Private,112,10,Sports Car,"$12,420",4,No
501841895,Private,109,9,Minivan,"$2,630",0,No
5019920475,Private,86,10,Minivan,"$21,990",7,No
5021822867,Private,69,14,Minivan,"$28,290",7,No
5021858804,Private,50,,unknown,"$25,000",4,No
5021889051,Private,72,9,Sports Car,"$19,710",2,No
502352338,Commercial,86,16,Panel Truck,"$30,950",1,No
5023983324,Private,65,3,unknown,"$17,750",2,No
5024231258,Private,96,11,Minivan,"$11,560",1,No
5024610015,Commercial,105,3,Pickup,"$9,390",2,No
5025251092,Private,94,12,Minivan,"$12,900",4,No
5026517650,Commercial,118,18,Pickup,"$30,780",2,No
5027586799,Private,88,12,Pickup,"$5,630",0,No
5027637628,Commercial,75,8,Minivan,"$15,930",0,No
5028762971,Private,79,27,unknown,"$24,180",5,No
5030081705,Commercial,66,15,Pickup,"$6,970",5,No
5030449662,Commercial,70,3,Minivan,"$9,710",14,No
5030891932,Private,78,15,Pickup,"$5,100",0,No
503186544,Private,74,9,Minivan,"$22,630",4,No
5032380782,Private,72,10,unknown,"$14,440",7,Yes
5033290827,Private,62,14,Minivan,"$14,590",5,No
5033386127,Commercial,104,7,Panel Truck,"$25,530",3,No
5033593255,Commercial,124,8,Minivan,"$14,820",0,No
5033735621,Commercial,81,14,Panel Truck,"$28,840",0,No
5036820183,Private,57,8,Sports Car,"$7,180",2,No
503788175,Private,87,13,Minivan,"$10,670",1,No
5038146299,Private,94,3,Sports Car,"$4,860",0,No
5040488165,Private,64,19,Pickup,"$5,920",2,No
5041378722,Commercial,70,3,Minivan,"$11,830",3,No
5043361937,Private,78,13,Sports Car,"$1,500",5,No
5045211407,Private,71,22,unknown,"$10,150",0,No
5045353276,Commercial,66,13,Panel Truck,"$34,800",2,No
5046642156,Commercial,65,9,Pickup,"$7,200",6,No
5048497458,Private,83,3,unknown,"$8,620",6,No
5049949799,Private,125,8,unknown,"$7,420",2,No
5051602698,Commercial,70,9,Van,"$24,500",0,No
5051827743,Private,103,9,unknown,"$17,800",2,Yes
505404446,Commercial,88,3,unknown,"$10,730",0,No
5054751668,Private,62,3,Sports Car,"$7,220",5,No
5056873366,Commercial,74,12,Van,"$28,270",2,No
5059332835,Private,61,3,Minivan,"$26,870",4,No
5060075624,Private,53,16,Sports Car,"$13,310",0,No
5060185098,Private,84,17,unknown,"$7,200",8,Yes
5061290424,Commercial,75,8,Panel Truck,"$24,110",2,No
506150398,Commercial,116,3,unknown,"$13,790",0,No
5062012953,Commercial,92,15,Pickup,"$30,110",2,No
5062717128,Private,83,9,Minivan,"$17,460",9,No
5062832774,Commercial,81,20,Panel Truck,"$24,390",2,No
5063791709,Private,96,,unknown,"$12,980",1,No
5063902810,Commercial,66,7,Panel Truck,"$25,650",2,No
5063948587,Private,88,19,Minivan,"$18,150",4,No
5063949006,Private,53,15,Sports Car,"$6,200",5,Yes
5064306138,Private,77,14,Sports Car,"$7,940",0,Yes
5064438810,Private,63,18,Minivan,"$41,180",2,No
5066165427,Private,66,3,unknown,"$5,730",4,Yes
5068726487,Commercial,78,12,Van,"$18,050",2,No
5069049381,Private,91,3,unknown,"$12,400",10,No
5071614641,Private,76,9,Sports Car,"$6,000",3,No
5072944176,Commercial,63,3,Pickup,"$4,700",4,No
5073110150,Private,69,21,unknown,"$42,680",9,No
5073237904,Private,60,,Sports Car,"$28,360",0,No
